SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
34,34,1.0,21130,21130.0
34,31,0.574808847404,20972,12054.891147756687
34,39,0.572275571213,20383,11664.692968034578
34,6,0.551325382566,21130,11649.505333619582
34,22,0.51437526272,20896,10748.38548979712
34,10,0.537013863579,19996,10738.129216125684
34,19,0.554231489889,19098,10584.71299390012
34,18,0.541689561207,19125,10359.812858083875
34,36,0.487889595784,21130,10309.10715891592
34,54,0.575196996614,17840,10261.514419593761
34,46,0.510038391248,20070,10236.47051234736
34,43,0.488869467516,19422,9494.822798095753
34,42,0.460028944468,20225,9304.0854018653
34,8,0.441137988543,20980,9255.074999632141
34,16,0.523097067462,17547,9178.784242755715
34,37,0.436788672579,20981,9164.263139379998
34,52,0.432946348955,20858,9030.39494650339
34,61,0.60067164959,14641,8794.43362164719
34,7,0.419052115302,20980,8791.71337903596
34,44,0.486966128623,17805,8670.431920132514
34,56,0.427105072877,20144,8603.604588034288
