SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
6,6,1.0,21140,21140.0
6,39,0.610478348463,20383,12443.380176721328
6,22,0.594377418149,20901,12423.08241673225
6,10,0.61999630494,19996,12397.446113580241
6,18,0.638678270713,19125,12214.721927386125
6,34,0.551325382566,21130,11649.505333619582
6,46,0.567362954817,20080,11392.64813272536
6,52,0.539445587878,20858,11251.756071959324
6,36,0.526175458474,21140,11123.34919214036
6,54,0.615923068498,17840,10988.06754200432
6,37,0.502840752903,20981,10550.101836657843
6,31,0.497872342463,20972,10441.378766134036
6,44,0.573244418877,17805,10206.616878104984
6,56,0.504509627367,20154,10167.887029954518
6,43,0.517280395797,19428,10049.723529544117
6,61,0.678726271491,14641,9937.23134089973
6,5,0.569405722185,17303,9852.427210967055
6,19,0.512080382539,19098,9779.711145729822
6,28,0.564309762182,17295,9759.737336937691
6,8,0.461500288234,20980,9682.27604714932
6,7,0.426239144598,20980,8942.49725366604
