SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
43,43,1.0,19428,19428.0
43,22,0.528095590146,19193,10135.73866167218
43,6,0.517280395797,19428,10049.723529544117
43,39,0.528803557503,18675,9875.406436368525
43,10,0.526878438233,18288,9635.552878405104
43,34,0.488869467516,19422,9494.822798095753
43,18,0.527214468185,17417,9182.494392378145
43,52,0.458005551096,19150,8770.8063034884
43,46,0.470784463087,18368,8647.369017982017
43,36,0.438576693388,19428,8520.667999142064
43,31,0.432973246524,19264,8340.796621038337
43,37,0.431156725507,19273,8309.683570696412
43,8,0.431122795807,19272,8308.598520792504
43,19,0.46554920337,17390,8095.9006466043
43,54,0.50086028168,16132,8079.87806406176
43,44,0.493782029155,16097,7948.409323308036
43,5,0.487350941516,15595,7600.23793294202
43,28,0.467571685343,15587,7288.039859441341
43,56,0.382434781927,18442,7052.8622482977335
43,24,0.520653359003,13457,7006.432252103371
43,61,0.538304139274,12933,6961.887433230642
