SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
9,9,1.0,10352,10352.0
9,39,0.564638359776,9595,5417.70506205072
9,22,0.533952212603,10129,5408.4019614557865
9,36,0.502681395696,10352,5203.757808244992
9,44,0.509944889011,10191,5196.848363911101
9,13,0.498946486651,10346,5162.100350891246
9,34,0.499046028582,10342,5161.134027595043
9,37,0.50261995265,10193,5123.20517736145
9,45,0.491174616208,10322,5069.904388498976
9,6,0.484732744048,10352,5017.953366384896
9,46,0.484388260642,10352,5014.387274165984
9,52,0.496229026841,10070,4997.0263002888705
9,24,0.485974736754,10269,4990.474571726826
9,8,0.483475558678,10192,4927.582894046176
9,43,0.472594567843,10348,4890.408588039364
9,42,0.470687736569,10326,4860.321567811494
9,20,0.651406204025,7343,4783.275756155575
9,31,0.459018035348,10342,4747.164521569016
9,10,0.48390037141,9669,4678.832691163289
9,28,0.493322519777,9292,4583.952853767883
9,38,0.444271032989,10167,4516.903592399163
