SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
46,46,1.0,20080,20080.0
46,6,0.567362954817,20080,11392.64813272536
46,22,0.567815549931,19841,11266.02832618097
46,10,0.573691471291,18936,10863.421700366374
46,36,0.528345659579,20080,10609.180844346321
46,18,0.579522500532,18065,10469.07397211058
46,39,0.540170248812,19323,10437.709717794276
46,34,0.510038391248,20070,10236.47051234736
46,31,0.47483431878,19912,9454.90095554736
46,54,0.563291396572,16780,9452.02963447816
46,8,0.467824079519,19920,9319.05566401848
46,44,0.54922924668,16745,9196.8437356566
46,37,0.452528281264,19921,9014.815891060145
46,52,0.444942931409,19798,8808.980156035383
46,19,0.487445997087,18038,8792.550895455306
46,28,0.534581902665,16235,8678.937189766275
46,5,0.533912594154,16243,8672.342266843423
46,61,0.638439400407,13581,8670.645496927467
46,43,0.470784463087,18368,8647.369017982017
46,56,0.44253763916,19094,8449.81368212104
46,16,0.480991250389,16487,7930.102745163443
