SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
14,14,1.0,2112,2112.0
14,27,0.979404141409,2112,2068.501546655808
14,9,0.979117381875,2112,2067.89591052
14,30,0.921698655873,2112,1946.6275612037762
14,50,0.629826471163,2001,1260.2827687971628
14,39,0.558790071332,2112,1180.1646306531838
14,45,0.552254775637,2090,1154.21248108133
14,46,0.534289439713,2112,1128.419296673856
14,13,0.523253987122,2112,1105.112420801664
14,43,0.519323742078,2112,1096.811743268736
14,5,0.51422455275,2112,1086.042255408
14,44,0.501982490255,2112,1060.1870194185599
14,19,0.498554790046,2112,1052.947716577152
14,37,0.49525021334,2112,1045.96845057408
14,36,0.494746510598,2112,1044.904630382976
14,28,0.49390856844,2112,1043.1348965452798
14,17,0.492537696339,2112,1040.239614667968
14,21,0.482652317221,2111,1018.879041653531
14,33,0.480829178655,2112,1015.51122531936
14,6,0.477885836294,2112,1009.294886252928
14,40,0.476704024519,2112,1006.798899784128
