SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
12,12,1.0,5072,5072.0
12,22,0.62610057437,4859,3042.22269086383
12,44,0.57987091319,5072,2941.1052716996796
12,10,0.575588101057,5070,2918.2316723589897
12,39,0.54246152613,4940,2679.7599390821997
12,46,0.522795779183,5072,2651.620192016176
12,24,0.525183729285,4989,2620.141625402865
12,36,0.514147578805,5072,2607.75651969896
12,6,0.511888670647,5072,2596.299337521584
12,17,0.510692316269,5072,2590.231428116368
12,52,0.499587745017,4961,2478.4548030293367
12,4,0.576534574332,4239,2443.9300605933477
12,13,0.470313246891,5066,2382.6069087498063
12,37,0.463994701379,5072,2353.381125394288
12,28,0.470835778399,4940,2325.92874529106
12,31,0.455222303446,5072,2308.887523078112
12,38,0.447842338093,5058,2265.186546074394
12,18,0.695921068973,3228,2246.433210644844
12,34,0.432804550469,5072,2195.184679978768
12,9,0.428880920436,5072,2175.2840284513923
12,8,0.41765280559,5072,2118.33502995248
