SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
31,31,1.0,20972,20972.0
31,34,0.574808847404,20972,12054.891147756687
31,39,0.526669081107,20225,10651.882165389074
31,22,0.507064060693,20738,10515.494490651434
31,6,0.497872342463,20972,10441.378766134036
31,10,0.509448052666,19838,10106.430468788109
31,36,0.462152012696,20972,9692.252010260512
31,46,0.47483431878,19912,9454.90095554736
31,19,0.481343125873,18940,9116.63880403462
31,37,0.434968691379,20823,9057.353060584917
31,18,0.476808968192,18967,9043.635699697665
31,54,0.485827596695,17682,8590.403564760989
31,44,0.48629159065,17647,8581.587700200549
31,7,0.408674616105,20822,8509.42285653831
31,52,0.406528467276,20700,8415.1392726132
31,43,0.432973246524,19264,8340.796621038337
31,42,0.414572477896,20067,8319.225913939032
31,8,0.394909924795,20822,8222.81445408149
31,28,0.476459852212,17137,8165.092487357044
31,5,0.473778125968,17145,8122.92596972136
31,56,0.401686911351,19986,8028.1146102610855
