SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
19,19,1.0,19098,19098.0
19,39,0.582295961611,18639,10853.414428467428
19,34,0.554231489889,19098,10584.71299390012
19,6,0.512080382539,19098,9779.711145729822
19,18,0.506354334548,19098,9670.355081197706
19,54,0.548533289576,16986,9317.386456737937
19,31,0.481343125873,18940,9116.63880403462
19,10,0.501987856309,17984,9027.749607861057
19,22,0.474431866151,18864,8949.682723072465
19,46,0.487445997087,18038,8792.550895455306
19,36,0.453977782361,19098,8670.067687530378
19,16,0.513196718457,16545,8490.839706871066
19,8,0.42402021931,19098,8097.93814838238
19,43,0.46554920337,17390,8095.9006466043
19,52,0.421604447372,18989,8005.846851146907
19,56,0.4231404346,18112,7663.9195514752
19,61,0.552213628961,13856,7651.472042883616
19,5,0.442041095902,17301,7647.753000200502
19,37,0.396853370071,19098,7579.1056616159585
19,7,0.371766687378,19098,7100.000195545044
19,42,0.387901165631,18193,7057.0859063247835
