SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
41,41,1.0,2654,2654.0
41,5,0.644890390295,2654,1711.5390958429298
41,44,0.577882069541,2654,1533.699012561814
41,17,0.571059869875,2654,1515.59289464825
41,36,0.568322823428,2654,1508.328773377912
41,10,0.560178627093,2654,1486.7140763048221
41,46,0.52620998053,2654,1396.5612883266201
41,18,0.520763757925,2654,1382.1070135329498
41,39,0.517778582297,2654,1374.184357416238
41,13,0.517971704841,2648,1371.5890744189678
41,12,0.51356554284,2654,1363.00295069736
41,6,0.510101383481,2654,1353.809071758574
41,26,0.504122107913,2654,1337.940074401102
41,22,0.545761998555,2441,1332.205038472755
41,24,0.500516697111,2571,1286.828428272381
41,52,0.496936817517,2545,1264.704200580765
41,9,0.471015773819,2654,1250.075863715626
41,19,0.467965421121,2654,1241.980227655134
41,34,0.467107683,2654,1239.703790682
41,21,0.518263818827,2385,1236.059207902395
41,28,0.478321433327,2524,1207.283297717348
