SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
39,39,1.0,20383,20383.0
39,6,0.610478348463,20383,12443.380176721328
39,34,0.572275571213,20383,11664.692968034578
39,22,0.566118401583,20149,11406.719673495867
39,18,0.596542376854,18666,11135.060006356764
39,10,0.564711992078,19267,10880.305951366827
39,19,0.582295961611,18639,10853.414428467428
39,31,0.526669081107,20225,10651.882165389074
39,52,0.523846039966,20274,10620.454614270684
39,46,0.540170248812,19323,10437.709717794276
39,54,0.593566505599,17381,10316.77943381622
39,36,0.492075471893,20383,10029.974343595019
39,37,0.487251446029,20383,9931.646224409107
39,43,0.528803557503,18675,9875.406436368525
39,8,0.462267283807,20383,9422.39404583808
39,44,0.542156896667,17209,9329.978034742402
39,16,0.533191374823,17088,9111.174212975426
39,5,0.528497839121,16844,8902.017602154125
39,61,0.624684975021,14182,8859.282315747821
39,28,0.523639889036,16711,8750.546185680596
39,56,0.440375898471,19397,8541.971302641987
