SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
20,20,1.0,7999,7999.0
20,9,0.651406204025,7343,4783.275756155575
20,22,0.560037149491,7994,4476.936973031055
20,44,0.526265790008,7999,4209.600054273992
20,37,0.494533804299,7999,3955.775900587701
20,61,0.514961767804,7633,3930.7031736479325
20,39,0.515655636324,7541,3888.5591535192843
20,34,0.465303152028,7999,3721.959913071972
20,52,0.463571355223,7914,3668.7037052348223
20,31,0.456881348061,7999,3654.593903139939
20,6,0.456821854302,7999,3654.118012561698
20,46,0.45206519444,7999,3616.06949032556
20,18,0.50686167954,7015,3555.6346819731
20,13,0.44033555703,7993,3519.60210734079
20,70,0.498100671101,7016,3494.6743084446157
20,10,0.496604580686,6939,3445.939185380154
20,54,0.445062177216,7702,3427.868888917632
20,24,0.42528907996,7999,3401.88735060004
20,16,0.452668318443,7384,3342.502863383112
20,36,0.417701466443,7999,3341.194030077557
20,42,0.40752375343,7983,3253.26212363169
