SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
38,38,1.0,12887,12887.0
38,39,0.560037075369,12315,6896.856583169236
38,6,0.530762931298,12887,6839.9418956373265
38,52,0.517581759998,12778,6613.659729254445
38,34,0.513148206927,12887,6612.94094266825
38,37,0.504639040107,12887,6503.283309858909
38,22,0.508396740787,12653,6432.743961177912
38,10,0.538920899452,11773,6344.715749248396
38,18,0.572983932428,11057,6335.483340856396
38,44,0.486209129559,12887,6265.777052626832
38,24,0.477914539187,12804,6119.217759750348
38,43,0.465015488565,12887,5992.654601137156
38,31,0.454541491783,12887,5857.676204607521
38,54,0.596216354788,9772,5826.226218988336
38,42,0.440361202241,12871,5667.889034043911
38,61,0.57753434225,9703,5603.81572285175
38,19,0.502135696302,11030,5538.556730211059
38,7,0.416586334928,12887,5368.548098217137
38,21,0.488040207541,10980,5358.68147880018
38,36,0.415545574982,12887,5355.135824793034
38,13,0.429314067438,12155,5218.31248970889
