SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
37,37,1.0,20981,20981.0
37,22,0.545506209238,20747,11317.617323060786
37,6,0.502840752903,20981,10550.101836657843
37,10,0.521481728411,19865,10359.234534884516
37,36,0.481178660456,20981,10095.609475027335
37,18,0.52638890861,19125,10067.18787716625
37,52,0.479732271314,20858,10006.255715067411
37,39,0.487251446029,20383,9931.646224409107
37,34,0.436788672579,20981,9164.263139379998
37,31,0.434968691379,20823,9057.353060584917
37,46,0.452528281264,19921,9014.815891060145
37,54,0.495058048248,17840,8831.83558074432
37,44,0.493140035802,17805,8780.35833745461
37,5,0.489272522795,17303,8465.882461921885
37,51,0.503882477618,16745,8437.51208771341
37,61,0.572003195887,14641,8374.698790981567
37,43,0.431156725507,19273,8309.683570696412
37,8,0.385654204995,20980,8091.025220795101
37,64,0.406001440497,18921,7681.953255643737
37,19,0.396853370071,19098,7579.1056616159585
37,56,0.373673532129,19995,7471.602274919355
