SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
53,53,1.0,4,4.0
53,21,0.995649159235,4,3.98259663694
53,45,0.995525281437,4,3.982101125748
53,15,0.994906377732,4,3.979625510928
53,14,0.994191884852,4,3.976767539408
53,7,0.994040336022,4,3.976161344088
53,23,0.992777138796,4,3.971108555184
53,9,0.992710121715,4,3.97084048686
53,49,0.992393304533,4,3.969573218132
53,27,0.992130379442,4,3.968521517768
53,35,0.991383210111,4,3.965532840444
53,17,0.991100560212,4,3.964402240848
53,42,0.990760631996,4,3.963042527984
53,29,0.990447702952,4,3.961790811808
53,40,0.99009062284,4,3.96036249136
53,37,0.990015408865,4,3.96006163546
53,33,0.988236297542,4,3.952945190168
53,46,0.985543631831,4,3.942174527324
53,5,0.980499806519,4,3.921999226076
53,51,0.975722932008,4,3.902891728032
53,36,0.974270382204,4,3.897081528816
