SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
35,35,1.0,1721,1721.0
35,27,0.545662418254,1719,937.993696978626
35,9,0.541589037162,1721,932.074732955802
35,14,0.534726740648,1719,919.1952671739119
35,30,0.520766169886,1719,895.197046034034
35,50,0.532051588676,1610,856.60305776836
35,39,0.477305395889,1721,821.442586324969
35,37,0.430124113677,1721,740.243599638117
35,19,0.419320690156,1721,721.650907758476
35,43,0.415408367579,1721,714.917800603459
35,5,0.408578244071,1719,702.346001558049
35,40,0.395304878596,1719,679.529086306524
35,34,0.388787328751,1721,669.102992780471
35,10,0.374033888678,1721,643.712322414838
35,24,0.389835145868,1638,638.549968931784
35,38,0.368264995541,1721,633.784057326061
35,46,0.367346919882,1721,632.2040491169221
35,44,0.365329132481,1721,628.7314369998011
35,13,0.364136770227,1721,626.6793815606669
35,21,0.362822358863,1720,624.05445724436
35,49,0.361641177811,1717,620.937902301487
