SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
58,58,1.0,2307,2307.0
58,9,0.602480423249,2307,1389.922336435443
58,64,0.546576827835,2155,1177.8730639844248
58,34,0.507568954144,2297,1165.8858876687682
58,42,0.483275057692,2297,1110.082807518524
58,22,0.454343715694,2281,1036.358015498014
58,24,0.437849518791,2307,1010.1188398508369
58,6,0.433221650207,2307,999.442347027549
58,51,0.432375934753,2307,997.491281475171
58,31,0.429184185878,2297,985.836074961766
58,25,0.451669673592,2154,972.896476917168
58,39,0.481239709431,2017,970.660493922327
58,37,0.42312467454,2156,912.25679830824
58,43,0.394957246047,2303,909.586537646241
58,46,0.370229027468,2307,854.118366368676
58,33,0.370821452259,2297,851.7768758389229
58,10,0.371134500788,2277,845.073258294276
58,52,0.382018933002,2142,818.284554490284
58,49,0.352605859963,2307,813.461718934641
58,8,0.372030354815,2155,801.725414626325
58,36,0.345215414085,2307,796.411960294095
