SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
64,64,1.0,18921,18921.0
64,6,0.443310397555,18921,8387.876032138156
64,22,0.4353698159,18692,8137.9325988028
64,34,0.426567962076,18921,8071.0924104399965
64,52,0.426197091593,18908,8058.534607840445
64,39,0.432556003761,18324,7926.156212916564
64,37,0.406001440497,18921,7681.953255643737
64,51,0.440558130055,15849,6982.405803241695
64,31,0.372066330006,18763,6981.080549902577
64,10,0.377995436898,17805,6730.20875396889
64,43,0.385425722157,17213,6634.332955488441
64,16,0.411483127069,16092,6621.586480794348
64,54,0.386246586043,16896,6526.022317782528
64,19,0.372251970394,17039,6342.8013235433655
64,18,0.368627797433,17066,6291.001990991578
64,8,0.328421470766,18921,6214.062648363486
64,56,0.322886623197,18921,6109.337797510437
64,44,0.387839936824,15746,6106.927645230704
64,36,0.32035456942,18921,6061.4288079958205
64,61,0.433193915179,13697,5933.457056206763
64,46,0.330949671025,17861,5911.092074177525
