SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
54,54,1.0,17840,17840.0
54,6,0.615923068498,17840,10988.06754200432
54,18,0.645822947486,17013,10987.385805579317
54,22,0.592773230453,17819,10562.626193442007
54,10,0.631168200141,16724,10555.656979158082
54,39,0.593566505599,17381,10316.77943381622
54,34,0.575196996614,17840,10261.514419593761
54,61,0.664780855152,14619,9718.43132146709
54,46,0.563291396572,16780,9452.02963447816
54,52,0.523485998421,17840,9338.99021183064
54,19,0.548533289576,16986,9317.386456737937
54,36,0.513629369377,17840,9163.14794968568
54,37,0.495058048248,17840,8831.83558074432
54,31,0.485827596695,17682,8590.403564760989
54,8,0.468969965022,17840,8366.42417599248
54,16,0.486635768139,16888,8218.304852331432
54,43,0.50086028168,16132,8079.87806406176
54,44,0.550132779123,14666,8068.247338617917
54,28,0.569086843845,14168,8062.822403595959
54,56,0.44730841719,17839,7979.53485425241
54,5,0.522977118987,15191,7944.545414531516
