SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
24,24,1.0,13600,13600.0
24,6,0.583724115638,13600,7938.647972676799
24,22,0.578280746678,13361,7726.409056364758
24,10,0.609978442907,12458,7599.111441735406
24,44,0.558332297378,13438,7502.869412165564
24,39,0.571733052591,12843,7342.767594426214
24,37,0.544426361082,13441,7317.6347193031625
24,34,0.531207654608,13590,7219.11202612272
24,36,0.523225100679,13600,7115.8613692344
24,43,0.520653359003,13457,7006.432252103371
24,42,0.4960448103,13574,6733.312255012201
24,61,0.647563347073,10313,6678.3207983638495
24,18,0.5760493729,11585,6673.5319850465
24,31,0.488874651717,13590,6643.80651683403
24,52,0.494390148693,13318,6584.288000293374
24,46,0.515789040643,12540,6467.99456966322
24,8,0.468721729276,13440,6299.6200414694395
24,28,0.542170836543,11566,6270.7478954563385
24,38,0.477914539187,12804,6119.217759750348
24,13,0.496554226539,12258,6086.761708915062
24,54,0.581976394383,10383,6042.660902878689
