SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
1,1,1.0,844,844.0
1,52,0.562020076435,844,474.34494451113994
1,44,0.554261665389,844,467.796845588316
1,37,0.545905498784,844,460.744240973696
1,24,0.54268412622,840,455.85466602479994
1,22,0.539876794937,842,454.576261336954
1,31,0.51033880441,844,430.72595092204
1,36,0.493030529991,844,416.117767312404
1,11,0.568260993715,719,408.579654481085
1,26,0.480706390659,836,401.870542590924
1,39,0.46069987633,844,388.83069562252
1,19,0.492135625512,784,385.834330401408
1,13,0.460142106137,837,385.138942836669
1,6,0.453568010568,844,382.811400919392
1,51,0.535987359816,706,378.407076030096
1,70,0.514910557843,732,376.914528341076
1,45,0.441277765549,844,372.438434123356
1,56,0.440185945732,841,370.196380360612
1,9,0.439503929987,813,357.316695079431
1,8,0.411586895983,844,347.379340209652
1,15,0.428689969422,779,333.949486179738
