SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
11,11,1.0,12545,12545.0
11,44,0.437543415574,12384,5418.537658468416
11,6,0.417511844695,12545,5237.686091698775
11,31,0.414645626321,12535,5197.582925933735
11,22,0.418544685563,12306,5150.610900538278
11,37,0.411297076384,12386,5094.325588092223
11,39,0.415011414485,12247,5082.6447931977955
11,34,0.405056195541,12535,5077.379411106434
11,36,0.398667962077,12545,5001.289584255965
11,42,0.394932174919,12519,4944.1558978109615
11,46,0.430165732713,11485,4940.453440208805
11,10,0.425566102203,11424,4861.667151567072
11,7,0.379012328169,12385,4694.067684373065
11,8,0.375518462419,12385,4650.796157059315
11,51,0.438658020894,10575,4638.80857095405
11,43,0.394064747018,11670,4598.73559770006
11,18,0.428862672687,10530,4515.92394339411
11,52,0.36561340154,12263,4483.51714308502
11,24,0.385304964144,11194,4313.103768627936
11,61,0.466962868383,9176,4284.851280282408
11,54,0.435016903339,9245,4021.731271369055
