SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
71,71,1.0,311,311.0
71,9,0.775610985693,311,241.21501655052302
71,63,0.760104623658,311,236.392537957638
71,17,0.676735955159,311,210.464882054449
71,28,0.645269212513,311,200.678725091543
71,5,0.628570912936,311,195.485553923096
71,18,0.626041399842,311,194.698875350862
71,12,0.619672013894,311,192.71799632103398
71,36,0.606880855688,311,188.739946118968
71,46,0.606715217236,311,188.688432560396
71,25,0.601403485276,311,187.036483920836
71,26,0.600186717456,311,186.658069128816
71,4,0.599632657904,311,186.485756608144
71,61,0.594915973718,311,185.018867826298
71,22,0.591988977996,311,184.108572156756
71,45,0.591108432809,311,183.834722603599
71,70,0.587129289774,311,182.59720911971402
71,37,0.583578738562,311,181.492987692782
71,39,0.583514426545,311,181.472986655495
71,31,0.568198592099,311,176.709762142789
71,13,0.564327403266,311,175.505822415726
