SourceDevice,ComparedDevice,CosineSim,FeatureVectorLength,ComputedMetric
21,21,1.0,10987,10987.0
21,6,0.59527658422,10987,6540.30383082514
21,52,0.586564590812,10878,6380.649618852935
21,44,0.573353990622,10987,6299.440294963914
21,39,0.569495482107,10832,6168.775062183024
21,10,0.583967504527,10473,6115.8916749112705
21,22,0.564537710739,10753,6070.474003576468
21,36,0.518106859575,10987,5692.440066150525
21,37,0.516997931755,10987,5680.2562761921845
21,24,0.515953918313,10904,5625.961525284952
21,18,0.58112623272,9308,5409.12297415776
21,38,0.488040207541,10980,5358.68147880018
21,28,0.544104344099,9622,5235.371998920578
21,31,0.474022192125,10987,5208.081824877375
21,13,0.500140869487,10254,5128.444475719698
21,43,0.461341242487,10987,5068.756231204668
21,34,0.445037531352,10987,4889.6273569644245
21,5,0.593615750789,8180,4855.77684145402
21,61,0.609836968675,7931,4836.616998561425
21,56,0.477045587009,10001,4770.932915677009
21,46,0.479110901723,9927,4756.133921404221
