firstdevice,seconddevice,daytimestampFirst,daytimestampFirstID,daytimestampSecond,daytimestampSecondID,cosinesimilarity
44,1,09-12-16-Monday,1,09-12-16-Monday,1,1.0
44,4,09-12-16-Monday,1,09-12-16-Monday,1,1.0
44,5,09-12-16-Monday,1,09-12-16-Monday,1,1.0
44,6,09-12-16-Monday,1,09-12-16-Monday,1,1.0
44,7,09-12-16-Monday,1,09-12-16-Monday,1,1.0
44,8,09-12-16-Monday,1,09-12-16-Monday,1,1.0
44,9,09-12-16-Monday,1,09-12-16-Monday,1,1.0
44,10,09-12-16-Monday,1,09-12-16-Monday,1,1.0
44,11,09-12-16-Monday,1,09-12-16-Monday,1,1.0
44,12,09-12-16-Monday,1,09-12-16-Monday,1,1.0
44,13,09-12-16-Monday,1,09-12-16-Monday,1,1.0
44,1,09-13-16-Tuesday,2,09-13-16-Tuesday,2,1.0
44,1,09-13-16-Tuesday,2,09-14-16-Wednesday,3,1.0
44,1,09-13-16-Tuesday,2,09-15-16-Thursday,4,1.0
44,1,09-13-16-Tuesday,2,09-16-16-Friday,5,1.0
44,1,09-13-16-Tuesday,2,09-17-16-Saturday,6,1.0
44,1,09-13-16-Tuesday,2,09-18-16-Sunday,7,1.0
44,1,09-13-16-Tuesday,2,09-19-16-Monday,8,1.0
44,1,09-13-16-Tuesday,2,09-20-16-Tuesday,9,1.0
44,1,09-13-16-Tuesday,2,09-21-16-Wednesday,10,1.0
44,1,09-13-16-Tuesday,2,09-22-16-Thursday,11,1.0
44,1,09-13-16-Tuesday,2,09-24-16-Saturday,13,1.0
44,1,09-14-16-Wednesday,3,09-13-16-Tuesday,2,1.0
44,1,09-14-16-Wednesday,3,09-14-16-Wednesday,3,1.0
44,1,09-14-16-Wednesday,3,09-15-16-Thursday,4,1.0
44,1,09-14-16-Wednesday,3,09-16-16-Friday,5,1.0
44,1,09-14-16-Wednesday,3,09-17-16-Saturday,6,1.0
44,1,09-14-16-Wednesday,3,09-18-16-Sunday,7,1.0
44,1,09-14-16-Wednesday,3,09-19-16-Monday,8,1.0
44,1,09-14-16-Wednesday,3,09-20-16-Tuesday,9,1.0
44,1,09-14-16-Wednesday,3,09-21-16-Wednesday,10,1.0
44,1,09-14-16-Wednesday,3,09-22-16-Thursday,11,1.0
44,1,09-14-16-Wednesday,3,09-24-16-Saturday,13,1.0
44,1,09-15-16-Thursday,4,09-13-16-Tuesday,2,1.0
44,1,09-15-16-Thursday,4,09-14-16-Wednesday,3,1.0
44,1,09-15-16-Thursday,4,09-15-16-Thursday,4,1.0
44,1,09-15-16-Thursday,4,09-16-16-Friday,5,1.0
44,1,09-15-16-Thursday,4,09-17-16-Saturday,6,1.0
44,1,09-15-16-Thursday,4,09-18-16-Sunday,7,1.0
44,1,09-15-16-Thursday,4,09-19-16-Monday,8,1.0
44,1,09-15-16-Thursday,4,09-20-16-Tuesday,9,1.0
44,1,09-15-16-Thursday,4,09-21-16-Wednesday,10,1.0
44,1,09-15-16-Thursday,4,09-22-16-Thursday,11,1.0
44,1,09-15-16-Thursday,4,09-24-16-Saturday,13,1.0
44,1,09-16-16-Friday,5,09-13-16-Tuesday,2,1.0
44,1,09-16-16-Friday,5,09-14-16-Wednesday,3,1.0
44,1,09-16-16-Friday,5,09-15-16-Thursday,4,1.0
44,1,09-16-16-Friday,5,09-16-16-Friday,5,1.0
44,1,09-16-16-Friday,5,09-17-16-Saturday,6,1.0
44,1,09-16-16-Friday,5,09-18-16-Sunday,7,1.0
44,1,09-16-16-Friday,5,09-19-16-Monday,8,1.0
44,1,09-16-16-Friday,5,09-20-16-Tuesday,9,1.0
44,1,09-16-16-Friday,5,09-21-16-Wednesday,10,1.0
44,1,09-16-16-Friday,5,09-22-16-Thursday,11,1.0
44,1,09-16-16-Friday,5,09-24-16-Saturday,13,1.0
44,1,09-17-16-Saturday,6,09-13-16-Tuesday,2,1.0
44,1,09-17-16-Saturday,6,09-14-16-Wednesday,3,1.0
44,1,09-17-16-Saturday,6,09-15-16-Thursday,4,1.0
44,1,09-17-16-Saturday,6,09-16-16-Friday,5,1.0
44,1,09-17-16-Saturday,6,09-17-16-Saturday,6,1.0
44,1,09-17-16-Saturday,6,09-18-16-Sunday,7,1.0
44,1,09-17-16-Saturday,6,09-19-16-Monday,8,1.0
44,1,09-17-16-Saturday,6,09-20-16-Tuesday,9,1.0
44,1,09-17-16-Saturday,6,09-21-16-Wednesday,10,1.0
44,1,09-17-16-Saturday,6,09-22-16-Thursday,11,1.0
44,1,09-17-16-Saturday,6,09-24-16-Saturday,13,1.0
44,1,09-18-16-Sunday,7,09-13-16-Tuesday,2,1.0
44,1,09-18-16-Sunday,7,09-14-16-Wednesday,3,1.0
44,1,09-18-16-Sunday,7,09-15-16-Thursday,4,1.0
44,1,09-18-16-Sunday,7,09-16-16-Friday,5,1.0
44,1,09-18-16-Sunday,7,09-17-16-Saturday,6,1.0
44,1,09-18-16-Sunday,7,09-18-16-Sunday,7,1.0
44,1,09-18-16-Sunday,7,09-19-16-Monday,8,1.0
44,1,09-18-16-Sunday,7,09-20-16-Tuesday,9,1.0
44,1,09-18-16-Sunday,7,09-21-16-Wednesday,10,1.0
44,1,09-18-16-Sunday,7,09-22-16-Thursday,11,1.0
44,1,09-18-16-Sunday,7,09-24-16-Saturday,13,1.0
44,44,09-19-16-Monday,8,09-19-16-Monday,8,1.0
44,34,09-19-16-Monday,8,09-19-16-Monday,8,0.962146424862
44,37,09-19-16-Monday,8,09-19-16-Monday,8,0.891844597327
44,41,09-19-16-Monday,8,09-19-16-Monday,8,0.874517280208
44,42,09-19-16-Monday,8,09-19-16-Monday,8,0.860776860745
44,18,09-19-16-Monday,8,09-19-16-Monday,8,0.846196514615
44,22,09-19-16-Monday,8,09-19-16-Monday,8,0.837970680273
44,5,09-19-16-Monday,8,09-19-16-Monday,8,0.837130414403
44,30,09-19-16-Monday,8,09-19-16-Monday,8,0.833864348527
44,26,09-19-16-Monday,8,09-19-16-Monday,8,0.832620770182
44,4,09-19-16-Monday,8,09-19-16-Monday,8,0.828274452031
44,44,09-20-16-Tuesday,9,09-20-16-Tuesday,9,1.0
44,28,09-20-16-Tuesday,9,10-17-16-Monday,36,0.918017689361
44,44,09-20-16-Tuesday,9,10-03-16-Monday,22,0.905522611617
44,44,09-20-16-Tuesday,9,09-21-16-Wednesday,10,0.903315827741
44,44,09-20-16-Tuesday,9,09-22-16-Thursday,11,0.902758075414
44,4,09-20-16-Tuesday,9,10-14-16-Friday,33,0.902385603927
