firstdevice,seconddevice,daytimestampFirst,daytimestampFirstID,daytimestampSecond,daytimestampSecondID,cosinesimilarity
18,1,09-12-16-Monday,1,09-12-16-Monday,1,1.0
18,4,09-12-16-Monday,1,09-12-16-Monday,1,1.0
18,5,09-12-16-Monday,1,09-12-16-Monday,1,1.0
18,6,09-12-16-Monday,1,09-12-16-Monday,1,1.0
18,7,09-12-16-Monday,1,09-12-16-Monday,1,1.0
18,8,09-12-16-Monday,1,09-12-16-Monday,1,1.0
18,9,09-12-16-Monday,1,09-12-16-Monday,1,1.0
18,10,09-12-16-Monday,1,09-12-16-Monday,1,1.0
18,11,09-12-16-Monday,1,09-12-16-Monday,1,1.0
18,12,09-12-16-Monday,1,09-12-16-Monday,1,1.0
18,13,09-12-16-Monday,1,09-12-16-Monday,1,1.0
18,1,09-13-16-Tuesday,2,09-13-16-Tuesday,2,1.0
18,1,09-13-16-Tuesday,2,09-14-16-Wednesday,3,1.0
18,1,09-13-16-Tuesday,2,09-15-16-Thursday,4,1.0
18,1,09-13-16-Tuesday,2,09-16-16-Friday,5,1.0
18,1,09-13-16-Tuesday,2,09-17-16-Saturday,6,1.0
18,1,09-13-16-Tuesday,2,09-18-16-Sunday,7,1.0
18,1,09-13-16-Tuesday,2,09-19-16-Monday,8,1.0
18,1,09-13-16-Tuesday,2,09-20-16-Tuesday,9,1.0
18,1,09-13-16-Tuesday,2,09-21-16-Wednesday,10,1.0
18,1,09-13-16-Tuesday,2,09-22-16-Thursday,11,1.0
18,1,09-13-16-Tuesday,2,09-24-16-Saturday,13,1.0
18,1,09-14-16-Wednesday,3,09-13-16-Tuesday,2,1.0
18,1,09-14-16-Wednesday,3,09-14-16-Wednesday,3,1.0
18,1,09-14-16-Wednesday,3,09-15-16-Thursday,4,1.0
18,1,09-14-16-Wednesday,3,09-16-16-Friday,5,1.0
18,1,09-14-16-Wednesday,3,09-17-16-Saturday,6,1.0
18,1,09-14-16-Wednesday,3,09-18-16-Sunday,7,1.0
18,1,09-14-16-Wednesday,3,09-19-16-Monday,8,1.0
18,1,09-14-16-Wednesday,3,09-20-16-Tuesday,9,1.0
18,1,09-14-16-Wednesday,3,09-21-16-Wednesday,10,1.0
18,1,09-14-16-Wednesday,3,09-22-16-Thursday,11,1.0
18,1,09-14-16-Wednesday,3,09-24-16-Saturday,13,1.0
18,1,09-15-16-Thursday,4,09-13-16-Tuesday,2,1.0
18,1,09-15-16-Thursday,4,09-14-16-Wednesday,3,1.0
18,1,09-15-16-Thursday,4,09-15-16-Thursday,4,1.0
18,1,09-15-16-Thursday,4,09-16-16-Friday,5,1.0
18,1,09-15-16-Thursday,4,09-17-16-Saturday,6,1.0
18,1,09-15-16-Thursday,4,09-18-16-Sunday,7,1.0
18,1,09-15-16-Thursday,4,09-19-16-Monday,8,1.0
18,1,09-15-16-Thursday,4,09-20-16-Tuesday,9,1.0
18,1,09-15-16-Thursday,4,09-21-16-Wednesday,10,1.0
18,1,09-15-16-Thursday,4,09-22-16-Thursday,11,1.0
18,1,09-15-16-Thursday,4,09-24-16-Saturday,13,1.0
18,1,09-16-16-Friday,5,09-13-16-Tuesday,2,1.0
18,1,09-16-16-Friday,5,09-14-16-Wednesday,3,1.0
18,1,09-16-16-Friday,5,09-15-16-Thursday,4,1.0
18,1,09-16-16-Friday,5,09-16-16-Friday,5,1.0
18,1,09-16-16-Friday,5,09-17-16-Saturday,6,1.0
18,1,09-16-16-Friday,5,09-18-16-Sunday,7,1.0
18,1,09-16-16-Friday,5,09-19-16-Monday,8,1.0
18,1,09-16-16-Friday,5,09-20-16-Tuesday,9,1.0
18,1,09-16-16-Friday,5,09-21-16-Wednesday,10,1.0
18,1,09-16-16-Friday,5,09-22-16-Thursday,11,1.0
18,1,09-16-16-Friday,5,09-24-16-Saturday,13,1.0
18,1,09-17-16-Saturday,6,09-13-16-Tuesday,2,1.0
18,1,09-17-16-Saturday,6,09-14-16-Wednesday,3,1.0
18,1,09-17-16-Saturday,6,09-15-16-Thursday,4,1.0
18,1,09-17-16-Saturday,6,09-16-16-Friday,5,1.0
18,1,09-17-16-Saturday,6,09-17-16-Saturday,6,1.0
18,1,09-17-16-Saturday,6,09-18-16-Sunday,7,1.0
18,1,09-17-16-Saturday,6,09-19-16-Monday,8,1.0
18,1,09-17-16-Saturday,6,09-20-16-Tuesday,9,1.0
18,1,09-17-16-Saturday,6,09-21-16-Wednesday,10,1.0
18,1,09-17-16-Saturday,6,09-22-16-Thursday,11,1.0
18,1,09-17-16-Saturday,6,09-24-16-Saturday,13,1.0
18,1,09-18-16-Sunday,7,09-13-16-Tuesday,2,1.0
18,1,09-18-16-Sunday,7,09-14-16-Wednesday,3,1.0
18,1,09-18-16-Sunday,7,09-15-16-Thursday,4,1.0
18,1,09-18-16-Sunday,7,09-16-16-Friday,5,1.0
18,1,09-18-16-Sunday,7,09-17-16-Saturday,6,1.0
18,1,09-18-16-Sunday,7,09-18-16-Sunday,7,1.0
18,1,09-18-16-Sunday,7,09-19-16-Monday,8,1.0
18,1,09-18-16-Sunday,7,09-20-16-Tuesday,9,1.0
18,1,09-18-16-Sunday,7,09-21-16-Wednesday,10,1.0
18,1,09-18-16-Sunday,7,09-22-16-Thursday,11,1.0
18,1,09-18-16-Sunday,7,09-24-16-Saturday,13,1.0
18,18,09-19-16-Monday,8,09-19-16-Monday,8,1.0
18,11,09-19-16-Monday,8,09-19-16-Monday,8,0.976542410462
18,4,09-19-16-Monday,8,09-19-16-Monday,8,0.976123627037
18,26,09-19-16-Monday,8,09-19-16-Monday,8,0.975022238495
18,9,09-19-16-Monday,8,09-19-16-Monday,8,0.974980580524
18,30,09-19-16-Monday,8,09-19-16-Monday,8,0.974454237378
18,27,09-19-16-Monday,8,09-19-16-Monday,8,0.974371250304
18,20,09-19-16-Monday,8,09-19-16-Monday,8,0.974243821292
18,14,09-19-16-Monday,8,09-19-16-Monday,8,0.974084014627
18,43,09-19-16-Monday,8,09-19-16-Monday,8,0.973903105779
18,15,09-19-16-Monday,8,09-19-16-Monday,8,0.973411197097
18,18,09-20-16-Tuesday,9,09-20-16-Tuesday,9,1.0
18,18,09-20-16-Tuesday,9,11-17-16-Thursday,67,0.921323123903
18,18,09-20-16-Tuesday,9,10-20-16-Thursday,39,0.91174899552
18,18,09-20-16-Tuesday,9,11-10-16-Thursday,60,0.907275870991
18,18,09-20-16-Tuesday,9,11-02-16-Wednesday,52,0.904941465886
18,18,09-20-16-Tuesday,9,02-10-17-Friday,152,0.904358426403
18,44,09-20-16-Tuesday,9,10-14-16-Friday,33,0.901645150406
18,28,09-20-16-Tuesday,9,01-19-17-Thursday,130,0.899519299192
18,18,09-20-16-Tuesday,9,01-09-17-Monday,120,0.899347995932
18,18,09-20-16-Tuesday,9,02-01-17-Wednesday,143,0.896951337396
18,18,09-20-16-Tuesday,9,01-11-17-Wednesday,122,0.896518298858
18,18,09-21-16-Wednesday,10,09-21-16-Wednesday,10,1.0
18,68,09-21-16-Wednesday,10,12-19-16-Monday,99,0.831269047222
18,39,09-21-16-Wednesday,10,11-18-16-Friday,68,0.743803312553
18,22,09-21-16-Wednesday,10,12-07-16-Wednesday,87,0.737313246187
18,37,09-21-16-Wednesday,10,11-22-16-Tuesday,72,0.733298353085
18,18,09-21-16-Wednesday,10,11-21-16-Monday,71,0.725330032554
18,46,09-21-16-Wednesday,10,01-06-17-Friday,117,0.718395257724
18,46,09-21-16-Wednesday,10,12-05-16-Monday,85,0.718364905556
18,4,09-21-16-Wednesday,10,01-13-17-Friday,124,0.710840952537
