firstdevice,seconddevice,daytimestampFirst,daytimestampFirstID,daytimestampSecond,daytimestampSecondID,cosinesimilarity
29,1,09-12-16-Monday,1,09-12-16-Monday,1,1.0
29,4,09-12-16-Monday,1,09-12-16-Monday,1,1.0
29,5,09-12-16-Monday,1,09-12-16-Monday,1,1.0
29,6,09-12-16-Monday,1,09-12-16-Monday,1,1.0
29,7,09-12-16-Monday,1,09-12-16-Monday,1,1.0
29,8,09-12-16-Monday,1,09-12-16-Monday,1,1.0
29,9,09-12-16-Monday,1,09-12-16-Monday,1,1.0
29,10,09-12-16-Monday,1,09-12-16-Monday,1,1.0
29,11,09-12-16-Monday,1,09-12-16-Monday,1,1.0
29,12,09-12-16-Monday,1,09-12-16-Monday,1,1.0
29,13,09-12-16-Monday,1,09-12-16-Monday,1,1.0
29,1,09-13-16-Tuesday,2,09-13-16-Tuesday,2,1.0
29,1,09-13-16-Tuesday,2,09-14-16-Wednesday,3,1.0
29,1,09-13-16-Tuesday,2,09-15-16-Thursday,4,1.0
29,1,09-13-16-Tuesday,2,09-16-16-Friday,5,1.0
29,1,09-13-16-Tuesday,2,09-17-16-Saturday,6,1.0
29,1,09-13-16-Tuesday,2,09-18-16-Sunday,7,1.0
29,1,09-13-16-Tuesday,2,09-19-16-Monday,8,1.0
29,1,09-13-16-Tuesday,2,09-20-16-Tuesday,9,1.0
29,1,09-13-16-Tuesday,2,09-21-16-Wednesday,10,1.0
29,1,09-13-16-Tuesday,2,09-22-16-Thursday,11,1.0
29,1,09-13-16-Tuesday,2,09-24-16-Saturday,13,1.0
29,1,09-14-16-Wednesday,3,09-13-16-Tuesday,2,1.0
29,1,09-14-16-Wednesday,3,09-14-16-Wednesday,3,1.0
29,1,09-14-16-Wednesday,3,09-15-16-Thursday,4,1.0
29,1,09-14-16-Wednesday,3,09-16-16-Friday,5,1.0
29,1,09-14-16-Wednesday,3,09-17-16-Saturday,6,1.0
29,1,09-14-16-Wednesday,3,09-18-16-Sunday,7,1.0
29,1,09-14-16-Wednesday,3,09-19-16-Monday,8,1.0
29,1,09-14-16-Wednesday,3,09-20-16-Tuesday,9,1.0
29,1,09-14-16-Wednesday,3,09-21-16-Wednesday,10,1.0
29,1,09-14-16-Wednesday,3,09-22-16-Thursday,11,1.0
29,1,09-14-16-Wednesday,3,09-24-16-Saturday,13,1.0
29,1,09-15-16-Thursday,4,09-13-16-Tuesday,2,1.0
29,1,09-15-16-Thursday,4,09-14-16-Wednesday,3,1.0
29,1,09-15-16-Thursday,4,09-15-16-Thursday,4,1.0
29,1,09-15-16-Thursday,4,09-16-16-Friday,5,1.0
29,1,09-15-16-Thursday,4,09-17-16-Saturday,6,1.0
29,1,09-15-16-Thursday,4,09-18-16-Sunday,7,1.0
29,1,09-15-16-Thursday,4,09-19-16-Monday,8,1.0
29,1,09-15-16-Thursday,4,09-20-16-Tuesday,9,1.0
29,1,09-15-16-Thursday,4,09-21-16-Wednesday,10,1.0
29,1,09-15-16-Thursday,4,09-22-16-Thursday,11,1.0
29,1,09-15-16-Thursday,4,09-24-16-Saturday,13,1.0
29,1,09-16-16-Friday,5,09-13-16-Tuesday,2,1.0
29,1,09-16-16-Friday,5,09-14-16-Wednesday,3,1.0
29,1,09-16-16-Friday,5,09-15-16-Thursday,4,1.0
29,1,09-16-16-Friday,5,09-16-16-Friday,5,1.0
29,1,09-16-16-Friday,5,09-17-16-Saturday,6,1.0
29,1,09-16-16-Friday,5,09-18-16-Sunday,7,1.0
29,1,09-16-16-Friday,5,09-19-16-Monday,8,1.0
29,1,09-16-16-Friday,5,09-20-16-Tuesday,9,1.0
29,1,09-16-16-Friday,5,09-21-16-Wednesday,10,1.0
29,1,09-16-16-Friday,5,09-22-16-Thursday,11,1.0
29,1,09-16-16-Friday,5,09-24-16-Saturday,13,1.0
29,1,09-17-16-Saturday,6,09-13-16-Tuesday,2,1.0
29,1,09-17-16-Saturday,6,09-14-16-Wednesday,3,1.0
29,1,09-17-16-Saturday,6,09-15-16-Thursday,4,1.0
29,1,09-17-16-Saturday,6,09-16-16-Friday,5,1.0
29,1,09-17-16-Saturday,6,09-17-16-Saturday,6,1.0
29,1,09-17-16-Saturday,6,09-18-16-Sunday,7,1.0
29,1,09-17-16-Saturday,6,09-19-16-Monday,8,1.0
29,1,09-17-16-Saturday,6,09-20-16-Tuesday,9,1.0
29,1,09-17-16-Saturday,6,09-21-16-Wednesday,10,1.0
29,1,09-17-16-Saturday,6,09-22-16-Thursday,11,1.0
29,1,09-17-16-Saturday,6,09-24-16-Saturday,13,1.0
29,1,09-18-16-Sunday,7,09-13-16-Tuesday,2,1.0
29,1,09-18-16-Sunday,7,09-14-16-Wednesday,3,1.0
29,1,09-18-16-Sunday,7,09-15-16-Thursday,4,1.0
29,1,09-18-16-Sunday,7,09-16-16-Friday,5,1.0
29,1,09-18-16-Sunday,7,09-17-16-Saturday,6,1.0
29,1,09-18-16-Sunday,7,09-18-16-Sunday,7,1.0
29,1,09-18-16-Sunday,7,09-19-16-Monday,8,1.0
29,1,09-18-16-Sunday,7,09-20-16-Tuesday,9,1.0
29,1,09-18-16-Sunday,7,09-21-16-Wednesday,10,1.0
29,1,09-18-16-Sunday,7,09-22-16-Thursday,11,1.0
29,1,09-18-16-Sunday,7,09-24-16-Saturday,13,1.0
29,29,09-19-16-Monday,8,09-19-16-Monday,8,1.0
29,28,09-19-16-Monday,8,09-19-16-Monday,8,0.776831161545
29,41,09-19-16-Monday,8,09-19-16-Monday,8,0.762128875562
29,6,09-19-16-Monday,8,09-19-16-Monday,8,0.750976869724
29,18,09-19-16-Monday,8,09-19-16-Monday,8,0.730374323
29,16,09-19-16-Monday,8,02-05-17-Sunday,147,0.724582828676
