firstdevice,seconddevice,daytimestampFirst,daytimestampFirstID,daytimestampSecond,daytimestampSecondID,cosinesimilarity
56,1,09-12-16-Monday,1,09-12-16-Monday,1,1.0
56,4,09-12-16-Monday,1,09-12-16-Monday,1,1.0
56,5,09-12-16-Monday,1,09-12-16-Monday,1,1.0
56,6,09-12-16-Monday,1,09-12-16-Monday,1,1.0
56,7,09-12-16-Monday,1,09-12-16-Monday,1,1.0
56,8,09-12-16-Monday,1,09-12-16-Monday,1,1.0
56,9,09-12-16-Monday,1,09-12-16-Monday,1,1.0
56,10,09-12-16-Monday,1,09-12-16-Monday,1,1.0
56,11,09-12-16-Monday,1,09-12-16-Monday,1,1.0
56,12,09-12-16-Monday,1,09-12-16-Monday,1,1.0
56,13,09-12-16-Monday,1,09-12-16-Monday,1,1.0
56,1,09-13-16-Tuesday,2,09-13-16-Tuesday,2,1.0
56,1,09-13-16-Tuesday,2,09-14-16-Wednesday,3,1.0
56,1,09-13-16-Tuesday,2,09-15-16-Thursday,4,1.0
56,1,09-13-16-Tuesday,2,09-16-16-Friday,5,1.0
56,1,09-13-16-Tuesday,2,09-17-16-Saturday,6,1.0
56,1,09-13-16-Tuesday,2,09-18-16-Sunday,7,1.0
56,1,09-13-16-Tuesday,2,09-19-16-Monday,8,1.0
56,1,09-13-16-Tuesday,2,09-20-16-Tuesday,9,1.0
56,1,09-13-16-Tuesday,2,09-21-16-Wednesday,10,1.0
56,1,09-13-16-Tuesday,2,09-22-16-Thursday,11,1.0
56,1,09-13-16-Tuesday,2,09-24-16-Saturday,13,1.0
56,1,09-14-16-Wednesday,3,09-13-16-Tuesday,2,1.0
56,1,09-14-16-Wednesday,3,09-14-16-Wednesday,3,1.0
56,1,09-14-16-Wednesday,3,09-15-16-Thursday,4,1.0
56,1,09-14-16-Wednesday,3,09-16-16-Friday,5,1.0
56,1,09-14-16-Wednesday,3,09-17-16-Saturday,6,1.0
56,1,09-14-16-Wednesday,3,09-18-16-Sunday,7,1.0
56,1,09-14-16-Wednesday,3,09-19-16-Monday,8,1.0
56,1,09-14-16-Wednesday,3,09-20-16-Tuesday,9,1.0
56,1,09-14-16-Wednesday,3,09-21-16-Wednesday,10,1.0
56,1,09-14-16-Wednesday,3,09-22-16-Thursday,11,1.0
56,1,09-14-16-Wednesday,3,09-24-16-Saturday,13,1.0
56,1,09-15-16-Thursday,4,09-13-16-Tuesday,2,1.0
56,1,09-15-16-Thursday,4,09-14-16-Wednesday,3,1.0
56,1,09-15-16-Thursday,4,09-15-16-Thursday,4,1.0
56,1,09-15-16-Thursday,4,09-16-16-Friday,5,1.0
56,1,09-15-16-Thursday,4,09-17-16-Saturday,6,1.0
56,1,09-15-16-Thursday,4,09-18-16-Sunday,7,1.0
56,1,09-15-16-Thursday,4,09-19-16-Monday,8,1.0
56,1,09-15-16-Thursday,4,09-20-16-Tuesday,9,1.0
56,1,09-15-16-Thursday,4,09-21-16-Wednesday,10,1.0
56,1,09-15-16-Thursday,4,09-22-16-Thursday,11,1.0
56,1,09-15-16-Thursday,4,09-24-16-Saturday,13,1.0
56,1,09-16-16-Friday,5,09-13-16-Tuesday,2,1.0
56,1,09-16-16-Friday,5,09-14-16-Wednesday,3,1.0
56,1,09-16-16-Friday,5,09-15-16-Thursday,4,1.0
56,1,09-16-16-Friday,5,09-16-16-Friday,5,1.0
56,1,09-16-16-Friday,5,09-17-16-Saturday,6,1.0
56,1,09-16-16-Friday,5,09-18-16-Sunday,7,1.0
56,1,09-16-16-Friday,5,09-19-16-Monday,8,1.0
56,1,09-16-16-Friday,5,09-20-16-Tuesday,9,1.0
56,1,09-16-16-Friday,5,09-21-16-Wednesday,10,1.0
56,1,09-16-16-Friday,5,09-22-16-Thursday,11,1.0
56,1,09-16-16-Friday,5,09-24-16-Saturday,13,1.0
56,1,09-17-16-Saturday,6,09-13-16-Tuesday,2,1.0
56,1,09-17-16-Saturday,6,09-14-16-Wednesday,3,1.0
56,1,09-17-16-Saturday,6,09-15-16-Thursday,4,1.0
56,1,09-17-16-Saturday,6,09-16-16-Friday,5,1.0
56,1,09-17-16-Saturday,6,09-17-16-Saturday,6,1.0
56,1,09-17-16-Saturday,6,09-18-16-Sunday,7,1.0
56,1,09-17-16-Saturday,6,09-19-16-Monday,8,1.0
56,1,09-17-16-Saturday,6,09-20-16-Tuesday,9,1.0
56,1,09-17-16-Saturday,6,09-21-16-Wednesday,10,1.0
56,1,09-17-16-Saturday,6,09-22-16-Thursday,11,1.0
56,1,09-17-16-Saturday,6,09-24-16-Saturday,13,1.0
56,1,09-18-16-Sunday,7,09-13-16-Tuesday,2,1.0
56,1,09-18-16-Sunday,7,09-14-16-Wednesday,3,1.0
56,1,09-18-16-Sunday,7,09-15-16-Thursday,4,1.0
56,1,09-18-16-Sunday,7,09-16-16-Friday,5,1.0
56,1,09-18-16-Sunday,7,09-17-16-Saturday,6,1.0
56,1,09-18-16-Sunday,7,09-18-16-Sunday,7,1.0
56,1,09-18-16-Sunday,7,09-19-16-Monday,8,1.0
56,1,09-18-16-Sunday,7,09-20-16-Tuesday,9,1.0
56,1,09-18-16-Sunday,7,09-21-16-Wednesday,10,1.0
56,1,09-18-16-Sunday,7,09-22-16-Thursday,11,1.0
56,1,09-18-16-Sunday,7,09-24-16-Saturday,13,1.0
56,1,09-19-16-Monday,8,09-13-16-Tuesday,2,1.0
56,1,09-19-16-Monday,8,09-14-16-Wednesday,3,1.0
56,1,09-19-16-Monday,8,09-15-16-Thursday,4,1.0
56,1,09-19-16-Monday,8,09-16-16-Friday,5,1.0
56,1,09-19-16-Monday,8,09-17-16-Saturday,6,1.0
56,1,09-19-16-Monday,8,09-18-16-Sunday,7,1.0
56,1,09-19-16-Monday,8,09-19-16-Monday,8,1.0
56,1,09-19-16-Monday,8,09-20-16-Tuesday,9,1.0
56,1,09-19-16-Monday,8,09-21-16-Wednesday,10,1.0
56,1,09-19-16-Monday,8,09-22-16-Thursday,11,1.0
56,1,09-19-16-Monday,8,09-24-16-Saturday,13,1.0
56,1,09-20-16-Tuesday,9,09-13-16-Tuesday,2,1.0
56,1,09-20-16-Tuesday,9,09-14-16-Wednesday,3,1.0
56,1,09-20-16-Tuesday,9,09-15-16-Thursday,4,1.0
56,1,09-20-16-Tuesday,9,09-16-16-Friday,5,1.0
56,1,09-20-16-Tuesday,9,09-17-16-Saturday,6,1.0
56,1,09-20-16-Tuesday,9,09-18-16-Sunday,7,1.0
56,1,09-20-16-Tuesday,9,09-19-16-Monday,8,1.0
56,1,09-20-16-Tuesday,9,09-20-16-Tuesday,9,1.0
56,1,09-20-16-Tuesday,9,09-21-16-Wednesday,10,1.0
56,1,09-20-16-Tuesday,9,09-22-16-Thursday,11,1.0
56,1,09-20-16-Tuesday,9,09-24-16-Saturday,13,1.0
56,1,09-21-16-Wednesday,10,09-13-16-Tuesday,2,1.0
56,1,09-21-16-Wednesday,10,09-14-16-Wednesday,3,1.0
56,1,09-21-16-Wednesday,10,09-15-16-Thursday,4,1.0
56,1,09-21-16-Wednesday,10,09-16-16-Friday,5,1.0
56,1,09-21-16-Wednesday,10,09-17-16-Saturday,6,1.0
56,1,09-21-16-Wednesday,10,09-18-16-Sunday,7,1.0
56,1,09-21-16-Wednesday,10,09-19-16-Monday,8,1.0
56,1,09-21-16-Wednesday,10,09-20-16-Tuesday,9,1.0
56,1,09-21-16-Wednesday,10,09-21-16-Wednesday,10,1.0
56,1,09-21-16-Wednesday,10,09-22-16-Thursday,11,1.0
56,1,09-21-16-Wednesday,10,09-24-16-Saturday,13,1.0
56,1,09-22-16-Thursday,11,09-13-16-Tuesday,2,1.0
56,1,09-22-16-Thursday,11,09-14-16-Wednesday,3,1.0
56,1,09-22-16-Thursday,11,09-15-16-Thursday,4,1.0
56,1,09-22-16-Thursday,11,09-16-16-Friday,5,1.0
56,1,09-22-16-Thursday,11,09-17-16-Saturday,6,1.0
56,1,09-22-16-Thursday,11,09-18-16-Sunday,7,1.0
56,1,09-22-16-Thursday,11,09-19-16-Monday,8,1.0
56,1,09-22-16-Thursday,11,09-20-16-Tuesday,9,1.0
56,1,09-22-16-Thursday,11,09-21-16-Wednesday,10,1.0
56,1,09-22-16-Thursday,11,09-22-16-Thursday,11,1.0
56,1,09-22-16-Thursday,11,09-24-16-Saturday,13,1.0
56,1,09-23-16-Friday,12,09-13-16-Tuesday,2,1.0
56,1,09-23-16-Friday,12,09-14-16-Wednesday,3,1.0
56,1,09-23-16-Friday,12,09-15-16-Thursday,4,1.0
56,1,09-23-16-Friday,12,09-16-16-Friday,5,1.0
56,1,09-23-16-Friday,12,09-17-16-Saturday,6,1.0
56,1,09-23-16-Friday,12,09-18-16-Sunday,7,1.0
56,1,09-23-16-Friday,12,09-19-16-Monday,8,1.0
56,1,09-23-16-Friday,12,09-20-16-Tuesday,9,1.0
56,1,09-23-16-Friday,12,09-21-16-Wednesday,10,1.0
56,1,09-23-16-Friday,12,09-22-16-Thursday,11,1.0
56,1,09-23-16-Friday,12,09-24-16-Saturday,13,1.0
56,1,09-24-16-Saturday,13,09-13-16-Tuesday,2,1.0
56,1,09-24-16-Saturday,13,09-14-16-Wednesday,3,1.0
56,1,09-24-16-Saturday,13,09-15-16-Thursday,4,1.0
56,1,09-24-16-Saturday,13,09-16-16-Friday,5,1.0
56,1,09-24-16-Saturday,13,09-17-16-Saturday,6,1.0
56,1,09-24-16-Saturday,13,09-18-16-Sunday,7,1.0
56,1,09-24-16-Saturday,13,09-19-16-Monday,8,1.0
56,1,09-24-16-Saturday,13,09-20-16-Tuesday,9,1.0
56,1,09-24-16-Saturday,13,09-21-16-Wednesday,10,1.0
56,1,09-24-16-Saturday,13,09-22-16-Thursday,11,1.0
56,1,09-24-16-Saturday,13,09-24-16-Saturday,13,1.0
56,1,09-25-16-Sunday,14,09-13-16-Tuesday,2,1.0
56,1,09-25-16-Sunday,14,09-14-16-Wednesday,3,1.0
56,1,09-25-16-Sunday,14,09-15-16-Thursday,4,1.0
56,1,09-25-16-Sunday,14,09-16-16-Friday,5,1.0
56,1,09-25-16-Sunday,14,09-17-16-Saturday,6,1.0
56,1,09-25-16-Sunday,14,09-18-16-Sunday,7,1.0
56,1,09-25-16-Sunday,14,09-19-16-Monday,8,1.0
56,1,09-25-16-Sunday,14,09-20-16-Tuesday,9,1.0
56,1,09-25-16-Sunday,14,09-21-16-Wednesday,10,1.0
56,1,09-25-16-Sunday,14,09-22-16-Thursday,11,1.0
56,1,09-25-16-Sunday,14,09-24-16-Saturday,13,1.0
56,56,09-26-16-Monday,15,09-26-16-Monday,15,1.0
56,70,09-26-16-Monday,15,12-16-16-Friday,96,0.706197994139
56,64,09-26-16-Monday,15,12-21-16-Wednesday,101,0.700281789383
56,33,09-26-16-Monday,15,10-12-16-Wednesday,31,0.679994947933
56,16,09-26-16-Monday,15,01-19-17-Thursday,130,0.67977492451
56,54,09-26-16-Monday,15,12-08-16-Thursday,88,0.676877475586
56,39,09-26-16-Monday,15,11-09-16-Wednesday,59,0.676223255612
56,16,09-26-16-Monday,15,10-14-16-Friday,33,0.65943402214
56,33,09-26-16-Monday,15,12-12-16-Monday,92,0.656335255006
56,16,09-26-16-Monday,15,01-29-17-Sunday,140,0.655566745102
56,56,09-26-16-Monday,15,01-20-17-Friday,131,0.652435803029
56,56,09-27-16-Tuesday,16,09-27-16-Tuesday,16,1.0
56,64,09-27-16-Tuesday,16,10-06-16-Thursday,25,0.775603929022
56,70,09-27-16-Tuesday,16,10-26-16-Wednesday,45,0.775264745278
56,66,09-27-16-Tuesday,16,01-09-17-Monday,120,0.775193718345
56,38,09-27-16-Tuesday,16,12-12-16-Monday,92,0.755066010346
56,58,09-27-16-Tuesday,16,10-16-16-Sunday,35,0.744038836332
56,43,09-27-16-Tuesday,16,10-25-16-Tuesday,44,0.740773369429
56,16,09-27-16-Tuesday,16,12-21-16-Wednesday,101,0.732988037853
56,70,09-27-16-Tuesday,16,11-23-16-Wednesday,73,0.727062112645
56,64,09-27-16-Tuesday,16,11-23-16-Wednesday,73,0.726499316794
56,24,09-27-16-Tuesday,16,10-03-16-Monday,22,0.725549956357
56,56,09-28-16-Wednesday,17,09-28-16-Wednesday,17,1.0
56,31,09-28-16-Wednesday,17,10-07-16-Friday,26,0.802378869081
56,19,09-28-16-Wednesday,17,12-14-16-Wednesday,94,0.771564579853
56,56,09-28-16-Wednesday,17,01-07-17-Saturday,118,0.752480394276
56,31,09-28-16-Wednesday,17,10-13-16-Thursday,32,0.740815588237
56,46,09-28-16-Wednesday,17,12-30-16-Friday,110,0.727878294083
56,56,09-28-16-Wednesday,17,02-04-17-Saturday,146,0.715645078499
56,67,09-28-16-Wednesday,17,12-07-16-Wednesday,87,0.71097861962
56,46,09-28-16-Wednesday,17,12-21-16-Wednesday,101,0.707772519242
56,68,09-28-16-Wednesday,17,12-15-16-Thursday,95,0.700570852131
56,36,09-28-16-Wednesday,17,11-02-16-Wednesday,52,0.686318531558
56,56,09-29-16-Thursday,18,09-29-16-Thursday,18,1.0
56,22,09-29-16-Thursday,18,09-22-16-Thursday,11,0.845602818733
56,18,09-29-16-Thursday,18,10-26-16-Wednesday,45,0.834641627263
56,5,09-29-16-Thursday,18,09-28-16-Wednesday,17,0.828941893768
56,6,09-29-16-Thursday,18,12-07-16-Wednesday,87,0.820095691118
56,39,09-29-16-Thursday,18,11-14-16-Monday,64,0.818061464095
56,12,09-29-16-Thursday,18,11-23-16-Wednesday,73,0.816023237871
56,10,09-29-16-Thursday,18,01-17-17-Tuesday,128,0.812225665681
56,61,09-29-16-Thursday,18,12-14-16-Wednesday,94,0.81216117669
56,66,09-29-16-Thursday,18,12-16-16-Friday,96,0.805736961775
56,10,09-29-16-Thursday,18,10-27-16-Thursday,46,0.804231270674
56,56,09-30-16-Friday,19,09-30-16-Friday,19,1.0
56,28,09-30-16-Friday,19,01-05-17-Thursday,116,0.918117448814
56,28,09-30-16-Friday,19,10-18-16-Tuesday,37,0.904710053743
56,4,09-30-16-Friday,19,01-05-17-Thursday,116,0.900395621757
56,44,09-30-16-Friday,19,10-11-16-Tuesday,30,0.89988818635
56,4,09-30-16-Friday,19,01-30-17-Monday,141,0.899688619411
56,28,09-30-16-Friday,19,11-18-16-Friday,68,0.896794247758
56,4,09-30-16-Friday,19,01-19-17-Thursday,130,0.894577330414
