firstdevice,seconddevice,daytimestampFirst,daytimestampFirstID,daytimestampSecond,daytimestampSecondID,cosinesimilarity
39,1,09-12-16-Monday,1,09-12-16-Monday,1,1.0
39,4,09-12-16-Monday,1,09-12-16-Monday,1,1.0
39,5,09-12-16-Monday,1,09-12-16-Monday,1,1.0
39,6,09-12-16-Monday,1,09-12-16-Monday,1,1.0
39,7,09-12-16-Monday,1,09-12-16-Monday,1,1.0
39,8,09-12-16-Monday,1,09-12-16-Monday,1,1.0
39,9,09-12-16-Monday,1,09-12-16-Monday,1,1.0
39,10,09-12-16-Monday,1,09-12-16-Monday,1,1.0
39,11,09-12-16-Monday,1,09-12-16-Monday,1,1.0
39,12,09-12-16-Monday,1,09-12-16-Monday,1,1.0
39,13,09-12-16-Monday,1,09-12-16-Monday,1,1.0
39,1,09-13-16-Tuesday,2,09-13-16-Tuesday,2,1.0
39,1,09-13-16-Tuesday,2,09-14-16-Wednesday,3,1.0
39,1,09-13-16-Tuesday,2,09-15-16-Thursday,4,1.0
39,1,09-13-16-Tuesday,2,09-16-16-Friday,5,1.0
39,1,09-13-16-Tuesday,2,09-17-16-Saturday,6,1.0
39,1,09-13-16-Tuesday,2,09-18-16-Sunday,7,1.0
39,1,09-13-16-Tuesday,2,09-19-16-Monday,8,1.0
39,1,09-13-16-Tuesday,2,09-20-16-Tuesday,9,1.0
39,1,09-13-16-Tuesday,2,09-21-16-Wednesday,10,1.0
39,1,09-13-16-Tuesday,2,09-22-16-Thursday,11,1.0
39,1,09-13-16-Tuesday,2,09-24-16-Saturday,13,1.0
39,1,09-14-16-Wednesday,3,09-13-16-Tuesday,2,1.0
39,1,09-14-16-Wednesday,3,09-14-16-Wednesday,3,1.0
39,1,09-14-16-Wednesday,3,09-15-16-Thursday,4,1.0
39,1,09-14-16-Wednesday,3,09-16-16-Friday,5,1.0
39,1,09-14-16-Wednesday,3,09-17-16-Saturday,6,1.0
39,1,09-14-16-Wednesday,3,09-18-16-Sunday,7,1.0
39,1,09-14-16-Wednesday,3,09-19-16-Monday,8,1.0
39,1,09-14-16-Wednesday,3,09-20-16-Tuesday,9,1.0
39,1,09-14-16-Wednesday,3,09-21-16-Wednesday,10,1.0
39,1,09-14-16-Wednesday,3,09-22-16-Thursday,11,1.0
39,1,09-14-16-Wednesday,3,09-24-16-Saturday,13,1.0
39,1,09-15-16-Thursday,4,09-13-16-Tuesday,2,1.0
39,1,09-15-16-Thursday,4,09-14-16-Wednesday,3,1.0
39,1,09-15-16-Thursday,4,09-15-16-Thursday,4,1.0
39,1,09-15-16-Thursday,4,09-16-16-Friday,5,1.0
39,1,09-15-16-Thursday,4,09-17-16-Saturday,6,1.0
39,1,09-15-16-Thursday,4,09-18-16-Sunday,7,1.0
39,1,09-15-16-Thursday,4,09-19-16-Monday,8,1.0
39,1,09-15-16-Thursday,4,09-20-16-Tuesday,9,1.0
39,1,09-15-16-Thursday,4,09-21-16-Wednesday,10,1.0
39,1,09-15-16-Thursday,4,09-22-16-Thursday,11,1.0
39,1,09-15-16-Thursday,4,09-24-16-Saturday,13,1.0
39,1,09-16-16-Friday,5,09-13-16-Tuesday,2,1.0
39,1,09-16-16-Friday,5,09-14-16-Wednesday,3,1.0
39,1,09-16-16-Friday,5,09-15-16-Thursday,4,1.0
39,1,09-16-16-Friday,5,09-16-16-Friday,5,1.0
39,1,09-16-16-Friday,5,09-17-16-Saturday,6,1.0
39,1,09-16-16-Friday,5,09-18-16-Sunday,7,1.0
39,1,09-16-16-Friday,5,09-19-16-Monday,8,1.0
39,1,09-16-16-Friday,5,09-20-16-Tuesday,9,1.0
39,1,09-16-16-Friday,5,09-21-16-Wednesday,10,1.0
39,1,09-16-16-Friday,5,09-22-16-Thursday,11,1.0
39,1,09-16-16-Friday,5,09-24-16-Saturday,13,1.0
39,1,09-17-16-Saturday,6,09-13-16-Tuesday,2,1.0
39,1,09-17-16-Saturday,6,09-14-16-Wednesday,3,1.0
39,1,09-17-16-Saturday,6,09-15-16-Thursday,4,1.0
39,1,09-17-16-Saturday,6,09-16-16-Friday,5,1.0
39,1,09-17-16-Saturday,6,09-17-16-Saturday,6,1.0
39,1,09-17-16-Saturday,6,09-18-16-Sunday,7,1.0
39,1,09-17-16-Saturday,6,09-19-16-Monday,8,1.0
39,1,09-17-16-Saturday,6,09-20-16-Tuesday,9,1.0
39,1,09-17-16-Saturday,6,09-21-16-Wednesday,10,1.0
39,1,09-17-16-Saturday,6,09-22-16-Thursday,11,1.0
39,1,09-17-16-Saturday,6,09-24-16-Saturday,13,1.0
39,1,09-18-16-Sunday,7,09-13-16-Tuesday,2,1.0
39,1,09-18-16-Sunday,7,09-14-16-Wednesday,3,1.0
39,1,09-18-16-Sunday,7,09-15-16-Thursday,4,1.0
39,1,09-18-16-Sunday,7,09-16-16-Friday,5,1.0
39,1,09-18-16-Sunday,7,09-17-16-Saturday,6,1.0
39,1,09-18-16-Sunday,7,09-18-16-Sunday,7,1.0
39,1,09-18-16-Sunday,7,09-19-16-Monday,8,1.0
39,1,09-18-16-Sunday,7,09-20-16-Tuesday,9,1.0
39,1,09-18-16-Sunday,7,09-21-16-Wednesday,10,1.0
39,1,09-18-16-Sunday,7,09-22-16-Thursday,11,1.0
39,1,09-18-16-Sunday,7,09-24-16-Saturday,13,1.0
39,39,09-19-16-Monday,8,09-19-16-Monday,8,1.0
39,42,09-19-16-Monday,8,10-11-16-Tuesday,30,0.954690235201
39,16,09-19-16-Monday,8,02-05-17-Sunday,147,0.871106256294
39,46,09-19-16-Monday,8,09-19-16-Monday,8,0.864277509589
39,40,09-19-16-Monday,8,09-19-16-Monday,8,0.842009848287
39,6,09-19-16-Monday,8,09-19-16-Monday,8,0.837430102597
39,7,09-19-16-Monday,8,09-27-16-Tuesday,16,0.815905414386
39,33,09-19-16-Monday,8,09-19-16-Monday,8,0.787989042777
39,19,09-19-16-Monday,8,11-07-16-Monday,57,0.785043049237
39,2,09-19-16-Monday,8,11-22-16-Tuesday,72,0.772641725852
39,38,09-19-16-Monday,8,11-16-16-Wednesday,66,0.772610699679
39,39,09-20-16-Tuesday,9,09-20-16-Tuesday,9,1.0
39,43,09-20-16-Tuesday,9,01-20-17-Friday,131,0.876432664298
39,19,09-20-16-Tuesday,9,01-03-17-Tuesday,114,0.871742533007
39,46,09-20-16-Tuesday,9,01-11-17-Wednesday,122,0.869641378865
39,43,09-20-16-Tuesday,9,11-30-16-Wednesday,80,0.867423730314
39,52,09-20-16-Tuesday,9,10-07-16-Friday,26,0.866479833036
39,70,09-20-16-Tuesday,9,12-08-16-Thursday,88,0.865668648572
39,52,09-20-16-Tuesday,9,09-30-16-Friday,19,0.864181210996
39,6,09-20-16-Tuesday,9,11-09-16-Wednesday,59,0.863658117235
39,49,09-20-16-Tuesday,9,09-26-16-Monday,15,0.863151263401
39,6,09-20-16-Tuesday,9,10-06-16-Thursday,25,0.861699987615
39,39,09-21-16-Wednesday,10,09-21-16-Wednesday,10,1.0
39,61,09-21-16-Wednesday,10,12-20-16-Tuesday,100,0.859147041512
39,21,09-21-16-Wednesday,10,09-26-16-Monday,15,0.854919924327
39,69,09-21-16-Wednesday,10,12-12-16-Monday,92,0.845075046007
39,43,09-21-16-Wednesday,10,01-20-17-Friday,131,0.838692298296
39,52,09-21-16-Wednesday,10,10-07-16-Friday,26,0.837162360482
39,39,09-21-16-Wednesday,10,09-20-16-Tuesday,9,0.836369237097
39,46,09-21-16-Wednesday,10,01-11-17-Wednesday,122,0.835515980972
39,69,09-21-16-Wednesday,10,01-05-17-Thursday,116,0.834233086937
39,66,09-21-16-Wednesday,10,01-23-17-Monday,134,0.832303453598
39,5,09-21-16-Wednesday,10,12-20-16-Tuesday,100,0.831807638298
39,39,09-22-16-Thursday,11,09-22-16-Thursday,11,1.0
39,54,09-22-16-Thursday,11,01-24-17-Tuesday,135,0.881924598071
39,6,09-22-16-Thursday,11,12-23-16-Friday,103,0.855018649386
39,24,09-22-16-Thursday,11,10-27-16-Thursday,46,0.849242603736
39,17,09-22-16-Thursday,11,11-16-16-Wednesday,66,0.847763810314
39,66,09-22-16-Thursday,11,01-30-17-Monday,141,0.846296173882
39,37,09-22-16-Thursday,11,10-13-16-Thursday,32,0.843717572209
39,43,09-22-16-Thursday,11,10-27-16-Thursday,46,0.843165892867
39,21,09-22-16-Thursday,11,12-13-16-Tuesday,93,0.841939449454
39,49,09-22-16-Thursday,11,09-26-16-Monday,15,0.841806878854
39,39,09-22-16-Thursday,11,09-20-16-Tuesday,9,0.839110788088
39,39,09-23-16-Friday,12,09-23-16-Friday,12,1.0
39,24,09-23-16-Friday,12,11-30-16-Wednesday,80,0.862099729293
39,54,09-23-16-Friday,12,11-09-16-Wednesday,59,0.861139800668
39,34,09-23-16-Friday,12,11-22-16-Tuesday,72,0.857516385254
39,39,09-23-16-Friday,12,02-03-17-Friday,145,0.851123923441
39,34,09-23-16-Friday,12,10-18-16-Tuesday,37,0.850194701137
