firstdevice,seconddevice,daytimestampFirst,daytimestampFirstID,daytimestampSecond,daytimestampSecondID,cosinesimilarity
50,1,09-12-16-Monday,1,09-12-16-Monday,1,1.0
50,4,09-12-16-Monday,1,09-12-16-Monday,1,1.0
50,5,09-12-16-Monday,1,09-12-16-Monday,1,1.0
50,6,09-12-16-Monday,1,09-12-16-Monday,1,1.0
50,7,09-12-16-Monday,1,09-12-16-Monday,1,1.0
50,8,09-12-16-Monday,1,09-12-16-Monday,1,1.0
50,9,09-12-16-Monday,1,09-12-16-Monday,1,1.0
50,10,09-12-16-Monday,1,09-12-16-Monday,1,1.0
50,11,09-12-16-Monday,1,09-12-16-Monday,1,1.0
50,12,09-12-16-Monday,1,09-12-16-Monday,1,1.0
50,13,09-12-16-Monday,1,09-12-16-Monday,1,1.0
50,1,09-13-16-Tuesday,2,09-13-16-Tuesday,2,1.0
50,1,09-13-16-Tuesday,2,09-14-16-Wednesday,3,1.0
50,1,09-13-16-Tuesday,2,09-15-16-Thursday,4,1.0
50,1,09-13-16-Tuesday,2,09-16-16-Friday,5,1.0
50,1,09-13-16-Tuesday,2,09-17-16-Saturday,6,1.0
50,1,09-13-16-Tuesday,2,09-18-16-Sunday,7,1.0
50,1,09-13-16-Tuesday,2,09-19-16-Monday,8,1.0
50,1,09-13-16-Tuesday,2,09-20-16-Tuesday,9,1.0
50,1,09-13-16-Tuesday,2,09-21-16-Wednesday,10,1.0
50,1,09-13-16-Tuesday,2,09-22-16-Thursday,11,1.0
50,1,09-13-16-Tuesday,2,09-24-16-Saturday,13,1.0
50,1,09-14-16-Wednesday,3,09-13-16-Tuesday,2,1.0
50,1,09-14-16-Wednesday,3,09-14-16-Wednesday,3,1.0
50,1,09-14-16-Wednesday,3,09-15-16-Thursday,4,1.0
50,1,09-14-16-Wednesday,3,09-16-16-Friday,5,1.0
50,1,09-14-16-Wednesday,3,09-17-16-Saturday,6,1.0
50,1,09-14-16-Wednesday,3,09-18-16-Sunday,7,1.0
50,1,09-14-16-Wednesday,3,09-19-16-Monday,8,1.0
50,1,09-14-16-Wednesday,3,09-20-16-Tuesday,9,1.0
50,1,09-14-16-Wednesday,3,09-21-16-Wednesday,10,1.0
50,1,09-14-16-Wednesday,3,09-22-16-Thursday,11,1.0
50,1,09-14-16-Wednesday,3,09-24-16-Saturday,13,1.0
50,1,09-15-16-Thursday,4,09-13-16-Tuesday,2,1.0
50,1,09-15-16-Thursday,4,09-14-16-Wednesday,3,1.0
50,1,09-15-16-Thursday,4,09-15-16-Thursday,4,1.0
50,1,09-15-16-Thursday,4,09-16-16-Friday,5,1.0
50,1,09-15-16-Thursday,4,09-17-16-Saturday,6,1.0
50,1,09-15-16-Thursday,4,09-18-16-Sunday,7,1.0
50,1,09-15-16-Thursday,4,09-19-16-Monday,8,1.0
50,1,09-15-16-Thursday,4,09-20-16-Tuesday,9,1.0
50,1,09-15-16-Thursday,4,09-21-16-Wednesday,10,1.0
50,1,09-15-16-Thursday,4,09-22-16-Thursday,11,1.0
50,1,09-15-16-Thursday,4,09-24-16-Saturday,13,1.0
50,1,09-16-16-Friday,5,09-13-16-Tuesday,2,1.0
50,1,09-16-16-Friday,5,09-14-16-Wednesday,3,1.0
50,1,09-16-16-Friday,5,09-15-16-Thursday,4,1.0
50,1,09-16-16-Friday,5,09-16-16-Friday,5,1.0
50,1,09-16-16-Friday,5,09-17-16-Saturday,6,1.0
50,1,09-16-16-Friday,5,09-18-16-Sunday,7,1.0
50,1,09-16-16-Friday,5,09-19-16-Monday,8,1.0
50,1,09-16-16-Friday,5,09-20-16-Tuesday,9,1.0
50,1,09-16-16-Friday,5,09-21-16-Wednesday,10,1.0
50,1,09-16-16-Friday,5,09-22-16-Thursday,11,1.0
50,1,09-16-16-Friday,5,09-24-16-Saturday,13,1.0
50,1,09-17-16-Saturday,6,09-13-16-Tuesday,2,1.0
50,1,09-17-16-Saturday,6,09-14-16-Wednesday,3,1.0
50,1,09-17-16-Saturday,6,09-15-16-Thursday,4,1.0
50,1,09-17-16-Saturday,6,09-16-16-Friday,5,1.0
50,1,09-17-16-Saturday,6,09-17-16-Saturday,6,1.0
50,1,09-17-16-Saturday,6,09-18-16-Sunday,7,1.0
50,1,09-17-16-Saturday,6,09-19-16-Monday,8,1.0
50,1,09-17-16-Saturday,6,09-20-16-Tuesday,9,1.0
50,1,09-17-16-Saturday,6,09-21-16-Wednesday,10,1.0
50,1,09-17-16-Saturday,6,09-22-16-Thursday,11,1.0
50,1,09-17-16-Saturday,6,09-24-16-Saturday,13,1.0
50,1,09-18-16-Sunday,7,09-13-16-Tuesday,2,1.0
50,1,09-18-16-Sunday,7,09-14-16-Wednesday,3,1.0
50,1,09-18-16-Sunday,7,09-15-16-Thursday,4,1.0
50,1,09-18-16-Sunday,7,09-16-16-Friday,5,1.0
50,1,09-18-16-Sunday,7,09-17-16-Saturday,6,1.0
50,1,09-18-16-Sunday,7,09-18-16-Sunday,7,1.0
50,1,09-18-16-Sunday,7,09-19-16-Monday,8,1.0
50,1,09-18-16-Sunday,7,09-20-16-Tuesday,9,1.0
50,1,09-18-16-Sunday,7,09-21-16-Wednesday,10,1.0
50,1,09-18-16-Sunday,7,09-22-16-Thursday,11,1.0
50,1,09-18-16-Sunday,7,09-24-16-Saturday,13,1.0
50,1,09-19-16-Monday,8,09-13-16-Tuesday,2,1.0
50,1,09-19-16-Monday,8,09-14-16-Wednesday,3,1.0
50,1,09-19-16-Monday,8,09-15-16-Thursday,4,1.0
50,1,09-19-16-Monday,8,09-16-16-Friday,5,1.0
50,1,09-19-16-Monday,8,09-17-16-Saturday,6,1.0
50,1,09-19-16-Monday,8,09-18-16-Sunday,7,1.0
50,1,09-19-16-Monday,8,09-19-16-Monday,8,1.0
50,1,09-19-16-Monday,8,09-20-16-Tuesday,9,1.0
50,1,09-19-16-Monday,8,09-21-16-Wednesday,10,1.0
50,1,09-19-16-Monday,8,09-22-16-Thursday,11,1.0
50,1,09-19-16-Monday,8,09-24-16-Saturday,13,1.0
50,50,09-20-16-Tuesday,9,09-20-16-Tuesday,9,1.0
50,16,09-20-16-Tuesday,9,11-24-16-Thursday,74,0.779216054256
50,50,09-20-16-Tuesday,9,10-24-16-Monday,43,0.778054574831
50,50,09-20-16-Tuesday,9,11-01-16-Tuesday,51,0.769126755744
50,42,09-20-16-Tuesday,9,01-23-17-Monday,134,0.767989219009
50,16,09-20-16-Tuesday,9,10-24-16-Monday,43,0.767668434273
50,16,09-20-16-Tuesday,9,11-03-16-Thursday,53,0.765004367428
50,19,09-20-16-Tuesday,9,12-12-16-Monday,92,0.752172457589
50,39,09-20-16-Tuesday,9,02-08-17-Wednesday,150,0.748071081489
50,39,09-20-16-Tuesday,9,01-04-17-Wednesday,115,0.745216008854
50,69,09-20-16-Tuesday,9,01-09-17-Monday,120,0.7442928927
50,50,09-21-16-Wednesday,10,09-21-16-Wednesday,10,1.0
50,45,09-21-16-Wednesday,10,09-29-16-Thursday,18,0.847767376457
50,34,09-21-16-Wednesday,10,12-20-16-Tuesday,100,0.825562949438
50,34,09-21-16-Wednesday,10,12-06-16-Tuesday,86,0.808569073091
50,42,09-21-16-Wednesday,10,11-27-16-Sunday,77,0.80725415232
50,38,09-21-16-Wednesday,10,12-05-16-Monday,85,0.804825437476
50,19,09-21-16-Wednesday,10,11-16-16-Wednesday,66,0.804671228529
50,46,09-21-16-Wednesday,10,10-02-16-Sunday,21,0.803724264932
50,34,09-21-16-Wednesday,10,01-27-17-Friday,138,0.803519242716
