device,timestamp,motion
18,1474314900876,10.225089548849542
18,1474315501668,9.046214545690962
18,1474316102492,5.508503396435485
18,1474316703294,4.831280733198581
18,1474317304085,4.752835775674854
18,1474317904887,4.901534203482637
18,1474318505685,4.684438867356263
18,1474319106484,4.778467741386267
18,1474319706991,4.934908694272218
18,1474320307333,6.19666353661429
18,1474320908916,4.819554825367538
18,1474321509223,8.406998001961345
18,1474322110021,9.33274492975524
18,1474322710819,4.919364830994608
18,1474323311624,4.9168095374122105
18,1474323912434,4.793408101947239
18,1474324513232,5.079023903467531
18,1474325114052,4.686843823016995
18,1474325714858,5.046841220470948
18,1474326315666,5.019335995432521
18,1474326916468,4.862681424044078
18,1474327517276,4.830934096679368
18,1474328117810,4.760823194655073
18,1474328718888,4.949626789761233
18,1474329319693,4.708903251649142
18,1474329920494,4.902917365676653
18,1474330521310,4.8868459124349695
18,1474331121834,4.793847226004653
18,1474331722923,4.749482192507285
18,1474332323744,4.768327604380259
18,1474332924644,4.90169415191077
18,1474333525335,4.924926807874251
18,1474334125854,4.572415091495228
18,1474334726952,4.682159476245488
18,1474335327265,4.89823596543215
18,1474335928074,4.8233721143835755
18,1474336528874,4.600571225023825
18,1474337129675,4.875438219125684
18,1474337730490,4.797198420247319
18,1474338331288,4.740289122464305
18,1474338932074,5.087571126993729
18,1474339532885,4.917577518925777
18,1474340133694,5.066081278891227
18,1474340734499,4.893913032317529
18,1474341335296,4.949700294235049
18,1474341936104,4.871623784669726
18,1474342536894,4.695408538960637
18,1474343137556,4.932514562128711
18,1474343738012,4.620125040075585
18,1474344338808,4.89536135628459
18,1474344939619,4.881929333659017
18,1474345540432,4.885781498751677
18,1474346141212,4.787143304257421
18,1474346742515,4.988633464633997
18,1474347342813,4.722482217017286
18,1474347943617,4.791417504208463
18,1474348544560,4.92400203659519
18,1474349144994,4.876110549769991
18,1474349745798,4.843387615625522
18,1474350346811,4.907986379684558
18,1474350947620,4.7951767995077
18,1474351547925,4.697935049958535
18,1474352148726,13.688409745631095
18,1474352749021,6.022974768856955
18,1474353349814,5.194205195888899
18,1474353950640,5.058832741645529
18,1474354551940,4.745392091762053
18,1474355152737,4.8050148585988826
18,1474355753537,5.105411184903723
18,1474356353856,4.928883563742813
18,1474356954675,4.796800820586523
18,1474357555966,4.572548428247494
18,1474358155966,4.891360895231325
18,1474358756767,4.6167691050699915
18,1474359357894,4.816504420235865
18,1474359958715,4.818026126297359
18,1474360559990,4.775074250840147
18,1474361160797,4.816966738297997
18,1474361761613,4.837668759253108
18,1474362362428,4.866974400614353
18,1474362963231,4.798944396859225
18,1474363564030,4.801842943562567
18,1474364164832,5.017851737890568
18,1474364765512,4.8627573821615
18,1474365365918,4.9688428589455285
18,1474365966731,4.937816397338327
18,1474366566846,4.795750545758212
18,1474367167732,4.989928091581255
18,1474367767925,4.925750377185475
18,1474368368977,4.622499697664068
18,1474368969735,4.6664154016724915
18,1474369570545,4.931599812212323
18,1474370171356,4.8590584046630365
18,1474370771954,4.91703289052992
18,1474371372954,4.953183434335718
18,1474371973695,4.850906430707514
18,1474372574493,4.712117030594686
18,1474373174997,4.842979628112713
18,1474373775766,33.825082846646126
18,1474374376915,129.1274750490227
18,1474374977710,65.33465692665325
18,1474375577888,133.90435507905838
18,1474376178664,55.43703860889351
18,1474376778737,115.64184021353485
18,1474377379169,148.20275660657984
18,1474377979523,155.1982786574285
18,1474378580372,129.27576243790506
18,1474379180617,100.39582861032086
18,1474379781437,146.28162752354154
18,1474380381724,131.6212870894556
18,1474380982545,147.70831967544507
18,1474381582837,128.4673227489899
18,1474382183655,140.27618405596078
18,1474382783967,153.31111565192157
18,1474383384769,120.21764661549487
18,1474383985081,84.64107643003982
18,1474384585911,146.26050085451448
18,1474385186189,73.65233499281626
18,1474385786998,117.85489425847659
18,1474386387296,124.60573966485238
18,1474386987678,78.12296335358099
18,1474387588489,6.33444523192089
18,1474388189308,7.001212285977871
18,1474388789511,4.852554351156806
18,1474389390916,22.33901361847445
18,1474389990949,7.447738914376886
18,1474390591431,22.829668990622764
18,1474391191740,127.88452817358932
18,1474391791882,179.3985468757832
18,1474392392476,111.23020780379909
18,1474392993258,66.48228076427093
18,1474393593291,134.50292200599011
18,1474394193502,143.2016271589601
18,1474394794394,176.9921932962684
18,1474395395983,45.05172950317499
18,1474395996359,135.51026136184356
18,1474396596859,144.38849104875763
18,1474397197882,102.84818013052269
18,1474397797963,95.06251393400412
18,1474398398981,123.72846753947726
18,1474398998983,63.305853212174966
18,1474399599609,15.746738077135447
18,1474400200930,24.913755938316193
18,1474400801731,140.61379167610775
18,1474401401989,141.30020741910397
18,1474402002776,50.35168443748535
18,1474402602954,49.33872976190601
18,1474403203267,93.3390331906968
18,1474403803299,63.68265593910816
18,1474404403601,4.894361083154864
18,1474405003623,18.333133947693426
18,1474405604435,5.025087541278746
18,1474406205258,5.050736741385686
18,1474406805826,5.822934690061977
18,1474407406895,5.499936171635905
18,1474408006949,13.70255156024127
18,1474408607338,7.400838485244391
18,1474409208146,4.958037281029209
18,1474409808897,4.934431315209929
18,1474410409187,4.885632804273521
18,1474411010007,4.73511870293068
18,1474411610310,4.902476120286485
18,1474412210763,4.813609284984486
18,1474412811440,4.786325736656299
18,1474413412259,4.770203532785682
18,1474414012541,4.55699712131209
18,1474414612668,4.658452785908162
18,1474415212669,4.790114644802216
18,1474415813020,4.843296581188918
18,1474416413839,4.951839248433048
18,1474417014639,4.816980180992333
18,1474417615454,4.964558162953545
18,1474418216278,4.878552129801854
18,1474418816998,4.831652183565409
18,1474419417011,4.741334638113701
18,1474420017308,4.837653764033991
18,1474420617881,4.7008847277493055
18,1474421218915,4.774075375263766
18,1474421819717,4.90337888700146
18,1474422419829,4.7598570321155265
18,1474423019998,4.608475736270984
18,1474423620309,4.836305999674006
18,1474424221124,4.9894735122765494
18,1474424821911,4.772080878975331
18,1474425422736,4.724308690496654
18,1474426023549,4.947387461352351
18,1474426624375,4.97508856355868
18,1474427225188,4.724938336908759
18,1474427825997,5.015334390901501
18,1474428426806,4.772827851091677
18,1474429027618,4.573834362924974
18,1474429627897,4.960735413770967
18,1474430228708,4.7723264899496005
18,1474430829003,4.815871071997313
18,1474431429805,5.008405404431195
18,1474432030111,4.807592564277424
18,1474432630535,4.896064060673625
18,1474433231327,13.31175121783176
18,1474433832118,5.890608705659558
18,1474434432426,5.223297769290977
18,1474435032908,5.668293805942922
18,1474435633511,5.000876876485424
18,1474436234314,4.903023520868961
18,1474436834549,4.9048974101314
18,1474437435956,5.228543347272817
18,1474438036704,14.24008457221015
18,1474438637512,7.131288437628465
18,1474439238310,10.132035937837601
18,1474439839105,4.792228640870164
18,1474440439912,4.750721178558015
18,1474441040707,4.955421988275282
18,1474441640999,4.89806649714968
18,1474442241801,4.891660386217404
18,1474442842089,4.862339410441136
18,1474443442911,4.602354287674815
18,1474444043725,4.725513602613617
18,1474444644547,4.918017496217982
18,1474445244844,4.816662497998052
18,1474445845658,4.829537452197387
18,1474446445964,4.826451509152376
18,1474447046317,4.848445680713118
18,1474447647119,4.756670632692518
18,1474448247919,4.8535570774257595
18,1474448848724,5.012676334417916
18,1474449448980,4.848653831882685
18,1474450049454,4.667825879519546
18,1474450650244,4.83754274506417
18,1474451250404,4.7233549456516375
18,1474451850582,4.7305434508251745
18,1474452451115,4.933406810246131
18,1474453051912,4.912429590452975
18,1474453652719,4.881681875489651
18,1474454253533,4.762482963739492
18,1474454853725,4.866665078290633
18,1474455453854,4.728249653558182
18,1474456054304,4.825032055039732
18,1474456655102,4.826745540590849
18,1474457255914,4.757787081388732
18,1474457856721,4.858160724646376
18,1474458457544,4.672911261671401
18,1474459057914,4.691455064601898
18,1474459658671,4.760245247096924
18,1474460258997,4.814740416001464
18,1474460859312,70.479008085284
18,1474461460109,157.38710067375794
18,1474462060932,74.96698503774334
18,1474462661728,5.407179642913625
18,1474463262521,26.418958495935886
18,1474463863296,32.07385086858913
18,1474464464098,7.8836903248678665
18,1474465064897,4.898438765450884
18,1474465665704,18.678383184018188
18,1474466266519,5.4588420851074275
18,1474466867881,4.829139011355307
18,1474467468693,26.390967236412866
18,1474468068896,5.011402408447229
18,1474468669699,5.042300506112286
18,1474469270620,16.503816296687027
18,1474469871444,4.988267471482068
18,1474470471627,6.576564351332825
18,1474471072436,41.2171676175017
18,1474471673870,53.31963619835561
18,1474472274811,135.24606969027056
18,1474472874831,95.09893459916485
18,1474473475616,133.24178737302466
18,1474474075885,116.59602325987301
18,1474474676674,105.05143006879182
18,1474475276969,14.23059163687473
18,1474475877778,9.4654797152767
18,1474476478065,7.7578494426246065
18,1474477078851,17.806760856470266
18,1474477679140,6.812994157020526
18,1474478279430,16.755662223986143
18,1474478879599,45.55255198485065
18,1474479479924,6.646594832455229
18,1474480080737,32.11992987385014
18,1474480681539,22.889393705160213
18,1474481282343,8.710811995097007
18,1474481883145,11.598359373516185
18,1474482483931,8.443182110775082
18,1474483084729,14.219633720125652
18,1474483685533,23.731625559491015
18,1474484285837,66.59178725556555
18,1474484886132,35.280317288949874
18,1474485486932,19.48180650155683
18,1474486087740,10.653006581160165
18,1474486688549,7.3212744140148915
18,1474487289357,6.481105836761934
18,1474487890170,14.65236766315157
18,1474488490965,65.16714387698252
18,1474489091775,66.61172283297289
18,1474489692124,8.08932673194084
18,1474490292368,20.263156771513188
18,1474490892966,7.042204038051677
18,1474491493958,13.00253343033494
18,1474492094753,4.711072442606399
18,1474492695546,5.0758800381317855
18,1474493296330,12.056155426738126
18,1474493896332,5.355158216796866
18,1474494496624,7.7606782927222255
18,1474495096691,5.024866648928196
18,1474495697501,4.9013657588858965
18,1474496297802,4.830011099325444
18,1474496898610,4.549414561446624
18,1474497499417,4.84523157268431
18,1474498100343,4.818519588460779
18,1474498700866,4.851638923562588
18,1474499301441,4.9084464112963975
18,1474499901937,4.924652484132974
18,1474500502549,4.83705764686871
18,1474501102988,4.902446907156153
18,1474501703677,4.858874141421491
18,1474502304486,4.906856362275969
18,1474502904794,4.699696621210071
18,1474503505582,4.972614005702729
18,1474504105929,4.7254311155782185
18,1474504706731,4.771910459201631
18,1474505307019,4.6971477938804735
18,1474505907824,4.9210986161791626
18,1474506507953,4.715085287664136
18,1474507108952,4.9633620652352075
18,1474507709232,4.800492745639111
18,1474508309945,4.7745081539903875
18,1474508910330,4.760707950469921
18,1474509511162,4.952945539743814
18,1474510111461,4.808919713634317
18,1474510712280,5.109480929839548
18,1474511312590,4.9464961885001655
18,1474511913392,4.808357764506463
18,1474512513703,4.971050676184644
18,1474513113725,5.05835589040323
18,1474513713748,4.572707524565878
18,1474514314555,4.87200762385344
18,1474514915942,4.948867338809215
18,1474515516985,4.676939779226098
18,1474516117563,5.018258499673552
18,1474516717847,4.905414319291216
18,1474517318933,4.933426114961405
18,1474517918959,4.766666829096134
18,1474518519269,4.6989267464918125
18,1474519119455,4.8618210077719635
18,1474519720273,4.8411979043743525
18,1474520321086,4.793089284911474
18,1474520921896,13.137904459580032
18,1474521522707,4.916653288643887
18,1474522123535,6.679414699958194
18,1474522724345,4.859920589359904
18,1474523324779,8.405969154269288
18,1474523925508,6.067720620487211
18,1474524525853,6.315605404511326
18,1474525126659,4.865249581964297
18,1474525726939,4.7865315867470315
18,1474526327422,5.121522508478275
18,1474526928236,4.830594369565312
18,1474527529053,4.692060742885941
18,1474528129366,4.942618170144155
18,1474528730168,4.838289797759122
18,1474529330175,4.830070144257098
18,1474529930982,4.817668447275361
18,1474530531798,4.923612802845716
18,1474531131813,4.707976622496675
18,1474531732260,4.927067599198765
18,1474532332352,4.9335701717616365
18,1474532932701,4.641668987786365
18,1474533532928,4.708948435481013
18,1474534133788,4.794849679967969
18,1474534734598,4.703743015435376
18,1474535334872,4.881783088520502
18,1474535935686,4.834744706264107
18,1474536535993,4.940463420131368
18,1474537136346,4.870757487555675
18,1474537737164,5.046892087323174
18,1474538337969,4.838313328693477
18,1474538938756,4.738679076636577
18,1474539539565,4.715246251857912
18,1474540139998,4.788832428699884
18,1474540740691,4.9365284337563535
18,1474541341507,4.817590263294359
18,1474541942312,5.090549702586136
18,1474542543137,4.84613995560942
18,1474543143941,4.726564668934865
18,1474543744738,4.773038267226174
18,1474544345556,4.911065056968032
18,1474544946360,4.6983691928355436
18,1474545547156,4.8845533034495485
18,1474546147464,4.8418567611302095
18,1474546748276,4.887720013327107
18,1474547349083,13.713328588263352
18,1474547949886,22.451901504045384
18,1474548550693,7.760033196120216
18,1474549151499,4.951787851159489
18,1474549752294,25.00932546540362
18,1474550352990,7.909478449423913
18,1474550953926,6.320678221547529
18,1474551554738,12.197084474740546
18,1474552155554,7.099371064526979
18,1474552756346,27.217388844038066
18,1474553357144,10.971138595915367
18,1474553957953,15.566174697113357
18,1474554558774,9.313710610893452
18,1474555159586,4.9478367801242165
18,1474555760399,19.19879508639055
18,1474556360977,11.838615484007748
18,1474556961990,13.078985843681249
18,1474557562827,11.645808227168505
18,1474558162988,58.156882068175626
18,1474558763983,33.17424516604256
18,1474559364775,30.794452490271198
18,1474559965586,48.356084641443516
18,1474560566386,147.58158200388985
18,1474561166908,130.07006857016114
18,1474561767204,157.62891687461976
18,1474562368356,170.07789361665428
18,1474562969116,144.3138969429644
18,1474563569935,105.04374327280729
18,1474564170751,153.0330119744011
18,1474564771555,159.80087156100828
18,1474565372358,92.53175014879241
18,1474565973148,96.72997496767273
18,1474566573964,122.78263174822385
18,1474567174776,122.26571296927166
18,1474567775589,115.58570902708716
18,1474568376393,17.471685428530034
18,1474568976634,86.86860043205876
18,1474569577433,108.69950544856485
18,1474570178805,155.7208675936128
18,1474570779616,178.1944735637107
18,1474571379860,166.01487607112637
18,1474571980678,148.6717598777486
18,1474572581486,138.84532057614763
18,1474573182829,146.86813347021544
18,1474573783636,78.41489755413885
18,1474574384431,70.47955126082776
18,1474574985229,5.086834911232534
18,1474575586030,29.35724410184502
18,1474576186841,5.1066761748728045
18,1474576787648,7.103191024517709
18,1474577387925,5.746537805982682
18,1474577988228,5.332137267727798
18,1474578588557,5.066023645547858
18,1474579188843,5.154544109845287
18,1474579789650,5.010467867771292
18,1474580389966,5.045160927168086
18,1474580990784,5.183591247162658
18,1474581591590,6.949916536700388
18,1474582192410,5.491517889674049
18,1474582792859,4.993290184192607
18,1474583393671,4.887986720600258
18,1474583994819,4.898954538986975
18,1474584595637,4.855563729563349
18,1474585196447,4.801758216937866
18,1474585796748,4.709794158945622
18,1474586397548,4.775794478493848
